	Cluster_0	Cluster_1	Cluster_2
DKK2	0.580357	0	1
DKK3	0.644643	1	0
DKK4	0.235714	0	0
DKKL1	0.766071	1	0
DLAT	1	1	1
DLC1	0.996429	1	1
DLD	1	1	1
DLEC1	0.4125	1	1
DLEU1	0.9875	1	1
DLEU2L	0.757143	1	1
DLEU7	0.25	0	1
DLG1	0.414286	0	0
DLG2	0.646429	0	1
DLG3	0.980357	1	1
DLG4	0.982143	1	1
DLG5	0.933929	1	1
DLGAP1	0.0232143	0	0
DLGAP2	0.998214	1	1
DLGAP3	0.107143	0	0
DLGAP4	0.514286	0	1
DLGAP5	0.9875	1	1
DLK1	0.276786	0	0
DLK2	0.351786	1	0
DLL1	0.996429	1	1
DLL3	0.267857	0	1
DLL4	0.517857	0	1
DLST	1	1	1
DLX1	0.732143	1	1
DLX2	0.230357	0	0
DLX3	0.930357	1	1
DLX4	0.164286	0	0
DLX5	0.853571	1	1
DLX6	0.0732143	0	0
DMAP1	1	1	1
DMBT1	0.585714	1	0
DMBX1	0.298214	0	1
DMC1	0.469643	1	1
DMD	0.4125	1	0
DMGDH	0.1625	0	0
DMKN	0.983929	1	1
DMP1	0.00178571	0	0
DMPK	0.891071	1	1
DMRT1	0.0803571	1	0
DMRT2	0.421429	0	1
DMRT3	0.169643	1	0
DMRTA1	0.242857	1	1
DMRTA2	0.239286	0	1
DMRTB1	0.301786	0	0
DMRTC1	0.575	1	1
DMRTC1B	0.275	0	1
DMRTC2	0.0875	0	1
DMTF1	1	1	1
DMTN	1	1	1
DMWD	1	1	1
DMXL1	0.228571	0	1
DMXL2	0.998214	1	1
DNA2	1	1	1
DNAAF1	0.926786	1	1
DNAAF2	0.996429	1	1
DNAAF3	0.875	1	1
DNAH10	0.132143	0	0
DNAH10OS	0.176786	0	1
DNAH11	0.0767857	0	0
DNAH12	0.307143	0	1
DNAH14	0.608929	1	1
DNAH17	0.0875	1	0
DNAH2	0.885714	1	1
DNAH3	0.142857	0	0
DNAH5	0.930357	1	1
DNAH6	0.457143	0	1
DNAH7	0.960714	1	1
DNAH8	0.316071	0	0
DNAH9	0.0428571	0	0
DNAI1	0.658929	0	1
DNAI2	0.996429	1	1
DNAJA1	1	1	1
DNAJA2	1	1	1
DNAJA3	1	1	1
DNAJA4	1	1	1
DNAJB1	1	1	1
DNAJB11	1	1	1
DNAJB12	1	1	1
DNAJB13	0.3375	0	0
DNAJB14	1	1	1
DNAJB2	1	1	1
DNAJB3	0.392857	0	0
DNAJB4	0.521429	1	1
DNAJB5	0.894643	1	1
DNAJB6	1	1	1
DNAJB7	0.141071	0	0
DNAJB8	0.742857	1	0
DNAJB9	1	1	1
DNAJC1	0.955357	1	1
DNAJC10	1	1	1
DNAJC11	0.989286	1	1
DNAJC12	0.996429	1	1
DNAJC13	1	1	1
DNAJC14	1	1	1
DNAJC16	0.966071	1	1
DNAJC18	0.971429	1	1
DNAJC2	0.2625	1	1
DNAJC22	0.948214	1	1
DNAJC24	1	1	1
DNAJC27	1	1	1
DNAJC28	0.253571	0	0
DNAJC3	1	1	1
DNAJC5	1	1	1
DNAJC5B	0.0875	0	1
DNAJC5G	0.183929	1	0
DNAJC6	0.0732143	0	0
DNAJC7	1	1	1
DNAJC8	1	1	1
DNAJC9	1	1	1
DNAL1	0.985714	1	1
DNAL4	1	1	1
DNALI1	1	1	1
DNASE1	0.926786	1	1
DNASE1L1	0.989286	1	1
DNASE1L2	0.901786	1	1
DNASE1L3	0.714286	0	1
DNASE2B	0.292857	0	0
DND1	0.148214	0	0
DNER	0.158929	0	0
DNHD1	0.967857	1	1
DNLZ	1	1	1
DNM1	0.855357	1	1
DNM1L	1	1	1
DNM1P46	0.105357	0	0
DNM2	1	1	1
DNM3	0.826786	0	1
DNMBP	0.323214	0	0
DNMT1	1	1	1
DNMT3A	0.380357	1	1
DNMT3B	0.794643	1	1
DNMT3L	0.114286	1	0
DNPEP	1	1	1
DNPH1	1	1	1
DNTT	0.135714	0	0
DNTTIP1	1	1	1
DNTTIP2	0.158929	1	0
DOC2A	0.5	1	0
DOC2B	0.5125	1	1
DOCK1	1	1	1
DOCK10	1	1	1
DOCK11	1	1	1
DOCK2	1	1	1
DOCK3	0.192857	1	0
DOCK4	0.225	0	1
DOCK5	0.966071	1	1
DOCK6	1	1	1
DOCK7	1	1	1
DOCK8	0.994643	1	1
DOCK9	0.992857	1	1
DOHH	0.975	1	1
DOK1	0.510714	1	1
DOK2	0.551786	0	1
DOK3	0.525	0	0
DOK4	0.982143	1	1
DOK5	0.416071	0	0
DOK6	0.685714	0	1
DOLK	1	1	1
DOLPP1	1	1	1
DONSON	0.960714	1	1
DOPEY1	1	1	1
DOPEY2	1	1	1
DOT1L	0.569643	1	1
DPAGT1	1	1	1
DPCR1	0.367857	0	0
DPEP1	0.4625	0	0
DPEP3	0.303571	0	1
DPF1	0.451786	1	0
DPF2	1	1	1
DPF3	0.439286	0	0
DPH1	0.966071	1	1
DPH2	0.842857	1	1
DPH3	1	1	1
DPH5	1	1	1
DPH7	1	1	1
DPM1	1	1	1
DPM2	1	1	1
DPM3	1	1	1
DPP10	0.0571429	0	0
DPP3	1	1	1
DPP4	0.755357	1	1
DPP6	0.0803571	1	0
DPP7	1	1	1
DPP8	1	1	1
DPP9	1	1	1
DPPA2	0.207143	1	0
DPPA3	0.0285714	0	0
DPPA5	0.0857143	0	0
DPRX	0.176786	0	0
DPT	0.989286	1	1
DPY19L1	1	1	1
DPY19L2	0.635714	0	1
DPY19L2P2	0.0696429	0	0
DPY19L2P4	0.946429	1	1
DPY19L3	0.942857	1	1
DPY19L4	1	1	1
DPY30	1	1	1
DPYD	0.971429	1	1
DPYS	0.214286	0	0
DPYSL2	1	1	1
DPYSL3	1	1	1
DPYSL4	0.953571	1	1
DPYSL5	0.703571	1	0
DQX1	0.382143	0	0
DR1	0.998214	1	1
DRAM1	1	1	1
DRAM2	1	1	1
DRAP1	1	1	1
DRC1	0.171429	0	0
DRD1	0.119643	0	0
DRD2	0.146429	0	0
DRD3	0.0964286	0	0
DRD4	1	1	1
DRD5	0.132143	0	0
DRG1	1	1	1
DRG2	1	1	1
DRGX	0.508929	1	0
DRICH1	0.192857	0	0
DROSHA	1	1	1
DRP2	0.0142857	0	0
DSC1	0.3875	0	0
DSC2	0.925	1	1
DSCAM	0.8625	1	1
DSCAML1	0.114286	0	0
DSCC1	0.973214	1	1
DSCR10	0.691071	1	1
DSCR3	1	1	1
DSCR4	0.430357	1	1
DSCR8	0.160714	0	0
DSCR9	0.0785714	0	0
DSE	0.271429	0	0
DSEL	0.910714	1	1
DSG1	0.528571	1	0
DSG2	0.991071	1	1
DSG3	0.564286	1	1
DSG4	0.971429	1	1
DSP	0.983929	1	1
DSPP	0.139286	0	0
DST	0.651786	1	0
DSTN	1	1	1
DSTYK	1	1	1
DTD1	1	1	1
DTHD1	0.692857	1	1
DTL	0.960714	1	1
DTNA	0.966071	1	1
DTNB	1	1	1
DTNBP1	1	1	1
DTWD1	1	1	1
DTWD2	0.9375	0	1
DTX1	0.771429	1	1
DTX2	1	1	1
DTX3	1	1	1
DTX4	0.144643	0	0
DTYMK	1	1	1
DUOX1	0.625	1	0
DUOXA1	0.253571	0	0
DUOXA2	0.196429	0	1
DUPD1	0.219643	0	0
DUS1L	1	1	1
DUS2	1	1	1
DUS3L	1	1	1
DUS4L	1	1	1
DUSP1	1	1	1
DUSP10	0.998214	1	1
DUSP11	1	1	1
DUSP12	1	1	1
DUSP13	0.228571	0	0
DUSP14	1	1	1
DUSP15	0.075	0	0
DUSP16	1	1	1
DUSP2	0.980357	1	1
DUSP21	0.075	0	0
DUSP22	1	1	1
DUSP23	1	1	1
DUSP26	1	1	1
DUSP27	0.5375	1	1
DUSP28	1	1	1
DUSP3	1	1	1
DUSP4	0.898214	0	1
DUSP5	1	1	1
DUSP5P1	0.225	1	0
DUSP6	1	1	1
DUSP7	0.289286	0	0
DUSP8	1	1	1
DUSP9	0.0696429	1	0
DUT	1	1	1
DUX4	0.248214	0	0
DVL1	0.908929	1	1
DVL2	1	1	1
DVL3	1	1	1
DXO	1	1	1
DYDC1	0.0892857	0	0
DYM	1	1	1
DYNC1H1	1	1	1
DYNC1I1	0.651786	1	1
DYNC1I2	1	1	1
DYNC1LI1	0.780357	1	1
DYNC1LI2	1	1	1
DYNC2H1	0.998214	1	1
DYNC2LI1	0.9875	1	1
DYNLL1	1	1	1
DYNLL2	1	1	1
DYNLRB1	1	1	1
DYNLRB2	0.998214	1	1
DYNLT1	1	1	1
DYNLT3	1	1	1
DYRK1A	1	1	1
DYRK1B	1	1	1
DYRK2	1	1	1
DYRK3	0.908929	1	1
DYRK4	1	1	1
DYSF	1	1	1
DYTN	0.925	1	1
DYX1C1	0.217857	0	1
DZANK1	0.996429	1	1
DZIP1	0.357143	1	0
DZIP1L	0.844643	0	1
E2F1	0.305357	1	0
E2F2	0.996429	1	1
E2F3	1	1	1
E2F4	1	1	1
E2F5	1	1	1
E2F6	0.5125	1	0
E2F7	0.860714	1	1
E2F8	0.167857	1	0
E4F1	1	1	1
EAF1	0.985714	1	1
EAF2	0.996429	1	1
EAPP	0.0964286	1	0
EARS2	1	1	1
EBAG9	0.973214	1	1
EBF1	1	1	1
EBF2	0.819643	0	0
EBF3	0.983929	1	1
EBNA1BP2	1	1	1
EBP	1	1	1
EBPL	1	1	1
ECD	1	1	1
ECE1	0.992857	1	1
ECE2	0.989286	1	1
ECEL1	0.485714	1	1
ECH1	1	1	1
ECHDC1	0.7625	1	1
ECHDC2	1	1	1
ECHDC3	1	1	1
ECHS1	1	1	1
ECI1	1	1	1
ECI2	0.998214	1	1
ECM1	0.998214	1	1
ECM2	0.998214	1	1
ECSIT	1	1	1
ECT2	1	1	1
ECT2L	0.714286	0	1
EDA	0.4	1	1
EDA2R	0.3	0	0
EDAR	0.117857	0	0
EDARADD	0.378571	0	0
EDC3	1	1	1
EDC4	1	1	1
EDDM3A	0.994643	1	1
EDDM3B	0.382143	0	1
EDEM1	1	1	1
EDEM2	0.273214	0	0
EDEM3	0.603571	0	1
EDF1	1	1	1
EDIL3	0.508929	0	1
EDN1	1	1	1
EDN2	0.775	1	0
EDN3	0.308929	1	0
EDNRA	1	1	1
EDNRB	0.367857	0	0
EDRF1	1	1	1
EEA1	0.971429	0	1
EED	0.898214	1	1
EEF1A1	1	1	1
EEF1A2	0.941071	1	1
EEF1B2	1	1	1
EEF1D	1	1	1
EEF1DP3	0.771429	1	1
EEF1E1	1	1	1
EEF1G	1	1	1
EEF2	1	1	1
EEFSEC	0.944643	1	1
EEPD1	0.994643	1	1
EFCAB1	0.473214	1	0
EFCAB11	1	1	1
EFCAB12	0.873214	1	1
EFCAB14	1	1	1
EFCAB2	0.0375	0	0
EFCAB3	0.569643	1	1
EFCAB4A	1	1	1
EFCAB4B	0.971429	1	1
EFCAB5	0.0607143	0	0
EFCAB6	0.664286	1	1
EFCAB7	0.975	1	1
EFCAB9	0.107143	0	0
EFEMP1	0.994643	1	1
EFEMP2	1	1	1
EFHB	0.516071	0	0
EFHC1	1	1	1
EFHC2	0.798214	1	1
EFHD1	1	1	1
EFHD2	1	1	1
EFNA1	1	1	1
EFNA2	0.0267857	0	0
EFNA3	0.317857	0	0
EFNA4	1	1	1
EFNA5	0.457143	1	1
EFNB1	1	1	1
EFNB2	1	1	1
EFNB3	0.946429	0	1
EFR3A	1	1	1
EFR3B	0.95	1	1
EFS	0.991071	1	1
EFTUD1	1	1	1
EFTUD2	1	1	1
EGF	0.760714	0	1
EGFEM1P	0.05	0	0
EGFL6	0.919643	1	1
EGFL7	0.858929	1	1
EGFL8	0.971429	1	1
EGFLAM	1	1	1
EGFR	0.628571	1	1
EGLN1	0.967857	1	1
EGLN2	0.725	0	1
EGR1	1	1	1
EGR3	0.910714	1	1
EGR4	0.0910714	0	0
EHBP1	1	1	1
EHD1	1	1	1
EHD2	0.996429	1	1
EHD3	0.7125	1	1
EHD4	1	1	1
EHF	0.957143	1	1
EHHADH	0.833929	1	0
EHMT1	0.905357	1	1
EHMT2	1	1	1
EI24	1	1	1
EID1	0.994643	1	1
EID2	0.998214	1	1
EID2B	0.95	0	1
EID3	0.792857	1	1
EIF1	1	1	1
EIF1AX	0.989286	1	1
EIF1AY	0.0464286	0	0
EIF1B	1	1	1
EIF2A	1	1	1
EIF2AK1	1	1	1
EIF2AK2	1	1	1
EIF2AK3	0.985714	1	1
EIF2B1	1	1	1
EIF2B2	1	1	1
EIF2B4	1	1	1
EIF2B5	1	1	1
EIF2D	1	1	1
EIF2S1	1	1	1
EIF2S2	0.998214	1	1
EIF2S3	1	1	1
EIF3A	1	1	1
EIF3B	1	1	1
EIF3C	0.976786	1	1
EIF3D	1	1	1
EIF3E	1	1	1
EIF3F	1	1	1
EIF3G	1	1	1
EIF3H	1	1	1
EIF3I	1	1	1
EIF3IP1	0.551786	0	0
EIF3J	1	1	1
EIF3K	1	1	1
EIF3L	1	1	1
EIF3M	1	1	1
EIF4A1	1	1	1
EIF4A2	1	1	1
EIF4A3	1	1	1
EIF4B	1	1	1
EIF4E	0.35	1	1
EIF4E1B	0.589286	1	1
EIF4E2	1	1	1
EIF4E3	1	1	1
EIF4EBP1	0.994643	1	1
EIF4EBP2	1	1	1
EIF4ENIF1	1	1	1
EIF4G1	1	1	1
EIF4G2	1	1	1
EIF4G3	1	1	1
EIF4H	1	1	1
EIF5	0.971429	1	1
EIF5A	1	1	1
EIF5A2	0.989286	1	1
EIF5AL1	0.516071	0	0
EIF5B	1	1	1
EIF6	1	1	1
ELAC2	1	1	1
ELANE	0.273214	0	0
ELAVL1	0.994643	1	1
ELAVL2	0.305357	0	0
ELAVL3	0.3625	0	1
ELAVL4	0.464286	0	0
ELF1	1	1	1
ELF2	1	1	1
ELF3	0.998214	1	1
ELF4	1	1	1
ELF5	0.733929	1	1
ELFN2	0.291071	1	1
ELK1	1	1	1
ELK3	0.892857	0	1
ELK4	0.782143	1	1
ELL2	1	1	1
ELL3	1	1	1
ELMO1	0.880357	1	1
ELMO2	1	1	1
ELMO3	0.998214	1	1
ELMOD1	0.525	0	0
ELMOD2	1	1	1
ELMOD3	1	1	1
ELMSAN1	1	1	1
ELN	0.907143	0	1
ELOF1	1	1	1
ELOVL1	1	1	1
ELOVL2	0.689286	0	1
ELOVL3	0.3625	1	0
ELOVL4	1	1	1
ELOVL5	1	1	1
ELOVL6	0.996429	1	1
ELOVL7	0.176786	1	1
ELP2	1	1	1
ELP3	1	1	1
ELP4	1	1	1
ELP5	1	1	1
ELP6	1	1	1
ELSPBP1	0.0857143	0	0
EMC1	1	1	1
EMC10	0.908929	1	1
EMC2	0.985714	1	1
EMC4	1	1	1
EMC6	1	1	1
EMC7	1	1	1
EMC8	0.998214	1	1
EMC9	1	1	1
EMCN	0.930357	1	1
EMD	1	1	1
EME1	0.858929	1	1
EME2	0.335714	0	0
EMG1	1	1	1
EMID1	0.817857	1	1
EMILIN1	0.994643	1	1
EMILIN2	1	1	1
EMILIN3	0.196429	0	0
EML1	0.989286	1	1
EML3	1	1	1
EML4	1	1	1
EML5	0.0803571	0	0
EML6	0.0839286	0	0
EMP1	1	1	1
EMP2	0.860714	1	1
EMP3	1	1	1
EMR1	0.3875	0	0
EMR3	0.0875	0	0
EMR4P	0.0392857	0	0
EMX1	0.360714	0	1
EMX2	0.808929	0	1
EMX2OS	0.126786	1	0
EN1	0.439286	1	1
EN2	0.342857	1	1
ENAH	0.917857	1	1
ENAM	0.0982143	0	1
ENDOD1	0.996429	1	1
ENDOG	1	1	1
ENG	1	1	1
ENGASE	1	1	1
ENHO	0.5	0	1
ENKD1	1	1	1
ENKUR	0.798214	1	0
ENO1	1	1	1
ENO2	1	1	1
ENO3	1	1	1
ENO4	0.794643	1	0
ENOSF1	1	1	1
ENOX1	0.608929	1	1
ENOX2	0.667857	1	1
ENPEP	0.866071	1	1
ENPP1	1	1	1
ENPP2	0.985714	1	1
ENPP3	0.833929	0	1
ENPP4	0.989286	1	1
ENPP5	0.989286	1	1
ENPP6	0.426786	1	0
ENPP7	0.35	0	1
ENSA	1	1	1
ENTHD1	0.648214	1	1
ENTHD2	0.982143	1	1
ENTPD1	1	1	1
ENTPD2	0.455357	0	1
ENTPD3	0.926786	1	1
ENTPD4	1	1	1
ENTPD5	0.996429	1	1
ENTPD6	1	1	1
ENTPD7	0.921429	1	1
ENTPD8	0.341071	0	1
ENY2	1	1	1
EOGT	1	1	1
EOMES	0.983929	1	1
EP300	1	1	1
EP400	1	1	1
EP400NL	0.469643	0	1
EPAS1	1	1	1
EPB41	0.6	1	1
EPB41L1	0.3	0	1
EPB41L2	1	1	1
EPB41L3	1	1	1
EPB41L4A	0.942857	1	1
EPB41L4A-AS1	1	1	1
EPB41L4B	0.3	0	0
EPB41L5	0.991071	1	1
EPB42	0.0696429	0	0
EPC1	1	1	1
EPC2	0.932143	1	1
EPCAM	0.966071	1	1
EPDR1	1	1	1
EPG5	0.9875	1	1
EPHA1	0.996429	1	1
EPHA10	0.983929	1	1
EPHA2	0.723214	1	1
EPHA3	0.348214	0	1
EPHA4	0.955357	1	1
EPHA5	0.255357	0	1
EPHA6	0.0553571	0	0
EPHA7	0.0446429	0	0
EPHA8	0.705357	1	1
EPHB1	0.941071	1	1
EPHB2	0.95	1	1
EPHB3	1	1	1
EPHB4	1	1	1
EPHB6	0.867857	1	1
EPHX1	1	1	1
EPHX2	0.996429	1	1
EPHX3	0.653571	1	1
EPHX4	0.964286	1	1
EPM2A	0.516071	1	0
EPN1	1	1	1
EPN2	0.630357	1	1
EPN3	0.980357	1	1
EPO	0.141071	0	0
EPOR	0.892857	1	1
EPPIN	0.801786	1	1
EPPK1	0.996429	1	1
EPRS	1	1	1
EPS15	1	1	1
EPS15L1	1	1	1
EPS8	1	1	1
EPS8L1	0.866071	1	1
EPS8L2	0.330357	0	0
EPS8L3	0.264286	0	0
EPSTI1	1	1	1
EPT1	1	1	1
EPX	0.226786	0	1
EPYC	0.775	1	1
EQTN	0.0589286	0	0
ERAL1	1	1	1
ERAP1	0.953571	1	1
ERAP2	0.985714	1	1
ERAS	0.117857	0	0
ERBB2	0.685714	0	1
ERBB2IP	0.996429	1	1
ERBB3	0.998214	1	1
ERBB4	0.942857	1	1
ERC1	0.796429	1	1
ERC2	0.205357	0	1
ERCC1	1	1	1
ERCC2	1	1	1
ERCC3	1	1	1
ERCC4	0.9625	1	1
ERCC5	1	1	1
ERCC6	0.942857	1	1
ERCC6L	0.417857	1	0
ERCC6L2	0.996429	1	1
ERCC8	0.921429	1	1
ERF	0.998214	1	1
ERG	0.821429	1	1
ERGIC1	1	1	1
ERGIC2	1	1	1
ERGIC3	1	1	1
ERH	1	1	1
ERI1	0.0785714	0	0
ERI2	0.869643	1	1
ERI3	1	1	1
ERICH1	1	1	1
ERICH3	0.619643	0	0
ERICH5	0.130357	0	0
ERICH6	0.166071	0	0
ERICH6B	0.135714	0	0
ERLIN1	1	1	1
ERLIN2	0.982143	1	1
ERMAP	0.183929	0	0
ERMARD	1	1	1
ERMN	0.0964286	0	0
ERMP1	1	1	1
ERN1	0.521429	0	1
ERN2	0.216071	0	0
ERO1LB	0.885714	1	1
ERP27	1	1	1
ERP29	0.980357	1	1
ERP44	0.985714	1	1
ERRFI1	1	1	1
ESAM	1	1	1
ESCO1	0.975	1	1
ESCO2	0.0928571	0	0
ESD	1	1	1
ESF1	0.0178571	0	1
ESM1	0.991071	1	1
ESPL1	1	1	1
ESPN	0.917857	1	1
ESPNL	0.548214	1	0
ESPNP	0.183929	0	1
ESR1	0.994643	1	1
ESR2	0.276786	0	0
ESRP1	0.975	1	1
ESRP2	0.201786	0	0
ESRRA	1	1	1
ESRRB	0.419643	1	1
ESRRG	0.917857	1	1
ESX1	0.130357	0	1
ESYT1	1	1	1
ESYT2	1	1	1
ESYT3	0.285714	1	1
ETAA1	0.276786	1	1
ETF1	1	1	1
ETFA	1	1	1
ETFB	1	1	1
ETFDH	1	1	1
ETHE1	0.921429	1	1
ETNK1	0.982143	1	1
ETNK2	0.976786	0	1
ETNPPL	0.323214	1	0
ETS1	1	1	1
ETS2	1	1	1
ETV1	0.0553571	0	0
ETV2	0.764286	1	1
ETV3	0.996429	1	1
ETV3L	0.207143	1	0
ETV4	0.775	1	1
ETV5	1	1	1
ETV6	1	1	1
ETV7	0.871429	1	1
EVA1A	0.980357	1	1
EVA1B	1	1	1
EVA1C	1	1	1
EVC	0.873214	1	1
EVC2	0.983929	1	1
EVI2A	0.996429	1	1
EVI2B	1	1	1
EVI5L	1	1	1
EVL	1	1	1
EVPL	0.992857	1	1
EVX1	0.528571	1	0
EVX2	0.157143	1	0
EWSR1	1	1	1
EXD1	0.160714	0	1
EXD2	1	1	1
EXD3	0.930357	0	1
EXO1	0.671429	1	0
EXO5	1	1	1
EXOC1	1	1	1
EXOC2	1	1	1
EXOC3	1	1	1
EXOC3L1	0.539286	0	1
EXOC3L4	0.45	1	1
EXOC4	1	1	1
EXOC5	0.328571	0	1
EXOC6	0.607143	1	1
EXOC6B	0.792857	1	1
EXOC7	1	1	1
EXOC8	0.266071	0	0
EXOG	1	1	1
EXOSC1	1	1	1
EXOSC10	1	1	1
EXOSC2	1	1	1
EXOSC3	1	1	1
EXOSC4	1	1	1
EXOSC5	1	1	1
EXOSC8	1	1	1
EXOSC9	1	1	1
EXPH5	0.998214	1	1
EXT1	1	1	1
EXT2	1	1	1
EXTL1	0.769643	1	1
EXTL2	1	1	1
EXTL3	1	1	1
EYA1	0.0839286	0	0
EYA2	0.407143	1	1
EYA3	0.119643	0	0
EYA4	0.146429	0	1
EZH1	0.944643	1	1
EZH2	0.996429	1	1
EZR	1	1	1
F10	0.469643	0	0
F11	0.178571	0	0
F11R	1	1	1
F12	1	1	1
F13A1	0.994643	1	1
F13B	0.0267857	0	0
F2RL1	0.982143	1	1
F2RL2	0.841071	0	1
F5	0.8875	1	1
F7	0.616071	0	1
F8	0.726786	1	1
F8A1	1	1	1
F8A2	0.728571	0	1
F9	0.6125	0	0
FA2H	0.553571	1	1
FAAH2	0.994643	1	1
FABP1	0.0375	0	0
FABP12	0.025	0	0
FABP3	0.405357	0	1
FABP4	0.932143	1	1
FABP5	0.551786	1	1
FABP5P3	0.45	0	0
FABP5P7	0.351786	0	0
FABP6	0.305357	0	0
FABP7	0.751786	1	1
FABP9	0.0517857	0	0
FADS1	0.998214	1	1
FADS2	0.5625	1	0
FADS3	0.342857	0	0
FADS6	0.744643	1	1
FAF1	1	1	1
FAF2	1	1	1
FAH	1	1	1
FAHD1	1	1	1
FAHD2A	0.996429	1	1
FAIM	0.517857	1	0
FAIM2	0.757143	0	0
FAIM3	1	1	1
FAM101A	0.569643	1	1
FAM101B	0.985714	1	1
FAM102A	1	1	1
FAM102B	0.998214	1	1
FAM103A1	1	1	1
FAM104A	1	1	1
FAM105A	0.941071	1	1
FAM107B	1	1	1
FAM109A	0.989286	1	1
FAM109B	1	1	1
FAM110A	1	1	1
FAM110B	0.996429	1	1
FAM110C	0.575	0	1
FAM111A	1	1	1
FAM114A1	0.992857	1	1
FAM114A2	1	1	1
FAM115A	0.753571	0	0
FAM115C	0.325	0	0
FAM117A	0.8	1	1
FAM117B	1	1	1
FAM118A	0.980357	1	1
FAM118B	0.980357	1	1
FAM120A	1	1	1
FAM120AOS	1	1	1
FAM120B	1	1	1
FAM120C	0.992857	1	1
FAM122A	0.514286	1	1
FAM122B	1	1	1
FAM122C	0.123214	0	0
FAM124A	0.158929	0	0
FAM124B	0.996429	1	1
FAM126A	0.310714	0	0
FAM126B	1	1	1
FAM127A	1	1	1
FAM127B	1	1	1
FAM127C	0.914286	1	1
FAM129A	1	1	1
FAM129B	1	1	1
FAM129C	0.4375	1	0
FAM131A	1	1	1
FAM131B	0.585714	0	1
FAM131C	0.205357	0	0
FAM132A	0.739286	1	1
FAM133B	1	1	1
FAM134A	1	1	1
FAM134B	0.983929	1	1
FAM134C	0.778571	1	1
FAM135A	0.896429	1	1
FAM135B	0.205357	0	0
FAM136A	1	1	1
FAM136BP	0.6125	1	1
FAM138A	0.7625	1	1
FAM13A	0.907143	1	0
FAM13B	1	1	1
FAM13C	0.219643	0	0
FAM149A	0.9375	1	1
FAM150A	0.0571429	0	0
FAM150B	0.703571	1	0
FAM151A	0.075	0	0
FAM151B	0.642857	0	1
FAM153A	0.192857	0	0
FAM153B	0.205357	0	1
FAM153C	0.0482143	0	0
FAM154A	0.369643	1	0
FAM154B	0.233929	0	0
FAM155A	0.832143	1	1
FAM155B	0.814286	1	1
FAM156B	0.998214	1	1
FAM159A	0.825	0	1
FAM159B	0.110714	0	0
FAM160A2	1	1	1
FAM160B1	1	1	1
FAM160B2	1	1	1
FAM161A	1	1	1
FAM161B	0.4	0	1
FAM162A	1	1	1
FAM163A	0.996429	1	1
FAM163B	0.310714	1	0
FAM166A	0.241071	0	1
FAM166B	0.508929	0	0
FAM167A	0.880357	1	1
FAM167B	0.85	1	1
FAM168A	1	1	1
FAM168B	1	1	1
FAM169A	0.0517857	0	0
FAM169B	0.0678571	0	0
FAM170A	0.0232143	0	0
FAM170B	0.942857	1	1
FAM171A1	1	1	1
FAM171B	0.635714	0	1
FAM172A	1	1	1
FAM173A	1	1	1
FAM173B	0.1875	0	0
FAM174A	0.998214	1	1
FAM174B	1	1	1
FAM175A	0.05	0	0
FAM175B	1	1	1
FAM177A1	0.998214	1	1
FAM177B	0.232143	1	0
FAM178A	1	1	1
FAM178B	0.830357	0	1
FAM179A	0.398214	0	1
FAM179B	0.980357	1	1
FAM180A	0.496429	0	1
FAM180B	0.833929	1	1
FAM181A	0.364286	0	0
FAM181B	0.369643	1	0
FAM182A	0.344643	1	0
FAM183A	0.960714	1	1
FAM184A	0.9625	1	1
FAM185A	0.998214	1	1
FAM186B	0.330357	0	0
FAM187B	0.0232143	0	0
FAM188A	1	1	1
FAM188B	0.992857	1	1
FAM189A1	0.926786	1	1
FAM189A2	0.932143	1	1
FAM189B	0.985714	1	1
FAM192A	0.166071	0	0
FAM193A	1	1	1
FAM193B	0.989286	1	1
FAM195A	1	1	1
FAM196A	1	1	1
FAM198A	0.442857	1	0
FAM198B	0.994643	1	1
FAM199X	0.964286	1	1
FAM19A1	0.0803571	0	0
FAM19A2	0.482143	0	0
FAM19A3	0.0607143	1	0
FAM19A4	0.571429	1	1
FAM19A5	0.326786	0	0
FAM204A	0.991071	1	1
FAM205B	0.232143	0	0
FAM206A	1	1	1
FAM207A	1	1	1
FAM208A	1	1	1
FAM209A	0.378571	0	1
FAM209B	0.692857	0	1
FAM20A	0.830357	1	1
FAM20B	1	1	1
FAM20C	0.998214	1	1
FAM210A	0.973214	1	1
FAM210B	1	1	1
FAM212A	1	1	1
FAM212B	0.128571	0	0
FAM213A	1	1	1
FAM214A	1	1	1
FAM214B	1	1	1
FAM216A	0.991071	1	1
FAM217A	0.128571	0	0
FAM217B	1	1	1
FAM218A	0.833929	1	0
FAM219A	1	1	1
FAM219B	1	1	1
FAM21A	0.932143	1	1
FAM21B	0.985714	1	1
FAM21C	0.998214	1	1
FAM220A	1	1	1
FAM221A	0.935714	1	0
FAM221B	0.623214	0	1
FAM222A	0.964286	1	1
FAM222B	1	1	1
FAM225A	0.982143	1	1
FAM225B	0.360714	1	0
FAM227B	0.192857	0	0
FAM228A	0.469643	1	0
FAM23B	0.419643	1	1
FAM24A	0.0839286	0	0
FAM24B	0.994643	1	1
FAM25A	0.0428571	0	0
FAM26D	0.171429	0	0
FAM26E	0.657143	0	1
FAM26F	0.980357	1	1
FAM27E3	0.114286	0	0
FAM27L	0.214286	0	0
FAM3A	1	1	1
FAM3B	0.526786	0	0
FAM3C	0.994643	1	1
FAM3D	0.539286	0	1
