	Cluster_0	Cluster_1	Cluster_2
CYLD	0.188889	0.197568	0.223776
CYMP	0.2	0.182371	0.181818
CYP11A1	0.977778	0.99696	0.986014
CYP11B2	0.355556	0.364742	0.300699
CYP17A1	0.211111	0.18845	0.146853
CYP19A1	0.166667	0.142857	0.0979021
CYP1B1	0.955556	0.99696	1
CYP1B1-AS1	0.555556	0.495441	0.412587
CYP20A1	1	1	1
CYP21A2	0.944444	0.993921	0.944056
CYP24A1	0.0888889	0.109422	0.13986
CYP26A1	0.477778	0.586626	0.545455
CYP26B1	0.888889	0.993921	0.986014
CYP26C1	0.2	0.18541	0.153846
CYP27A1	1	1	1
CYP27B1	0.888889	0.863222	0.937063
CYP2A13	0.188889	0.112462	0.167832
CYP2A7	0.5	0.300912	0.272727
CYP2C18	0.522222	0.370821	0.496503
CYP2C19	0.277778	0.234043	0.244755
CYP2C8	0.622222	0.781155	0.643357
CYP2C9	0.0777778	0.0699088	0.0699301
CYP2D6	0.355556	0.246201	0.314685
CYP2D7P	0.833333	0.711246	0.79021
CYP2E1	0.855556	0.948328	0.923077
CYP2F1	0.222222	0.176292	0.125874
CYP2J2	0.911111	0.990881	0.986014
CYP2R1	1	1	1
CYP2S1	0.944444	0.954407	0.965035
CYP2U1	0.766667	0.993921	0.965035
CYP2W1	0.233333	0.355623	0.237762
CYP39A1	0.388889	0.553191	0.65035
CYP3A4	0.166667	0.0486322	0.13986
CYP3A43	0.255556	0.0668693	0.111888
CYP3A5	0.311111	0.322188	0.307692
CYP3A7	0.177778	0.121581	0.104895
CYP4A11	0	0.0121581	0.013986
CYP4B1	0.722222	0.924012	0.727273
CYP4F11	0.711111	0.772036	0.706294
CYP4F12	0.544444	0.75076	0.587413
CYP4F2	0.566667	0.525836	0.538462
CYP4F22	0.633333	0.823708	0.587413
CYP4F3	0.111111	0.0516717	0.0559441
CYP4F8	0.444444	0.507599	0.370629
CYP4X1	0.977778	0.99696	0.986014
CYP4Z1	0.677778	0.914894	0.741259
CYP4Z2P	0.522222	0.820669	0.573427
CYP51A1	0.966667	0.99696	0.993007
CYP7A1	0.244444	0.194529	0.174825
CYP7B1	0.277778	0.218845	0.195804
CYP8B1	0.277778	0.167173	0.188811
CYR61	1	1	1
CYS1	0.211111	0.130699	0.216783
CYSLTR1	0.988889	1	1
CYSRT1	0.855556	0.993921	0.895105
CYSTM1	1	1	1
CYTH1	1	1	1
CYTH3	0.966667	1	1
CYTIP	0.777778	0.87538	0.874126
CYTL1	0.333333	0.693009	0.58042
CYYR1	1	1	1
D2HGDH	0.444444	0.504559	0.391608
DAAM1	1	1	1
DAAM2	0.955556	1	1
DAB1	0.0222222	0.0151976	0.020979
DAB2	1	1	1
DAB2IP	0.277778	0.285714	0.321678
DACH1	0.611111	0.863222	0.629371
DACH2	0.477778	0.297872	0.356643
DACT1	0.8	0.990881	0.958042
DACT2	0.344444	0.462006	0.391608
DACT3	1	1	1
DAD1	1	1	1
DAG1	1	1	1
DAGLA	0.933333	0.99696	0.972028
DAGLB	1	1	1
DAK	1	1	1
DALRD3	0.988889	0.99696	1
DAND5	0.566667	0.407295	0.475524
DAO	0.288889	0.142857	0.20979
DAOA	0.1	0.0790274	0.0839161
DAP	1	1	1
DAP3	1	1	1
DAPK1	1	1	1
DAPK3	0.988889	1	1
DAPL1	0.444444	0.537994	0.468531
DAPP1	0.5	0.544073	0.601399
DARS	1	1	1
DAW1	0.0666667	0.0243161	0.048951
DAXX	1	1	1
DAZ2	0.111111	0.0547112	0.0769231
DAZ4	0.1	0.0516717	0.0769231
DAZAP1	1	1	1
DAZAP2	1	1	1
DAZL	0.0444444	0.0364742	0.0769231
DBF4	0.477778	0.504559	0.454545
DBF4B	0.455556	0.294833	0.300699
DBI	1	1	1
DBIL5P2	0.0333333	0.0151976	0.041958
DBN1	1	1	1
DBNDD1	1	1	1
DBNDD2	0.0444444	0.0273556	0.034965
DBNL	1	1	1
DBP	1	1	1
DBR1	0.711111	0.93617	0.895105
DBT	0.955556	0.981763	0.944056
DBX1	0.277778	0.413374	0.258741
DBX2	0.0888889	0.155015	0.111888
DCAF11	0.511111	0.699088	0.615385
DCAF12	1	1	1
DCAF12L1	0.2	0.103343	0.104895
DCAF12L2	0.266667	0.25228	0.27972
DCAF13	0.588889	0.644377	0.643357
DCAF15	1	1	1
DCAF16	1	1	1
DCAF17	0.922222	0.951368	0.916084
DCAF4	1	1	1
DCAF5	1	1	1
DCAF6	0.977778	1	0.993007
DCAF7	1	1	1
DCAF8	0.455556	0.334347	0.300699
DCAF8L1	0.0666667	0.0303951	0.0559441
DCBLD1	0.977778	0.993921	1
DCBLD2	1	1	1
DCC	0.1	0.170213	0.195804
DCD	0.4	0.443769	0.328671
DCDC1	0.111111	0.0516717	0.0769231
DCDC2	0.544444	0.668693	0.454545
DCDC2B	0.1	0.0455927	0.0629371
DCDC5	0.711111	0.863222	0.587413
DCHS1	0.988889	0.99696	1
DCHS2	0.0888889	0.0243161	0.048951
DCK	1	1	1
DCLK1	1	1	1
DCLK2	0.633333	0.81459	0.811189
DCLRE1A	1	1	1
DCN	0.988889	1	1
DCP1A	1	1	1
DCP1B	0.988889	1	1
DCP2	1	1	1
DCPS	1	1	1
DCST1	0.477778	0.480243	0.559441
DCST2	0.266667	0.240122	0.202797
DCSTAMP	0.5	0.671733	0.706294
DCT	0.277778	0.234043	0.307692
DCTD	1	1	1
DCTN1	1	1	1
DCTN2	1	1	1
DCTN3	1	1	1
DCTPP1	1	1	1
DCUN1D1	1	1	1
DCUN1D2	0.955556	1	0.993007
DCUN1D3	1	1	1
DCUN1D4	1	1	1
DCUN1D5	0.977778	0.99696	0.986014
DCX	0.8	0.708207	0.839161
DCXR	1	1	1
DDA1	1	1	1
DDAH1	1	1	1
DDAH2	0.977778	0.99696	0.993007
DDB1	1	1	1
DDB2	0.822222	0.911854	0.783217
DDC	0.555556	0.31307	0.48951
DDHD1	0.0888889	0.0395137	0.048951
DDHD2	1	1	1
DDI1	0.444444	0.544073	0.48951
DDI2	0.455556	0.465046	0.468531
DDIAS	0.988889	0.99696	0.993007
DDIT3	1	1	1
DDIT4	1	1	1
DDIT4L	0.922222	0.978723	0.986014
DDO	0.377778	0.589666	0.377622
DDOST	1	1	1
DDR1	0.888889	0.948328	0.916084
DDR2	1	1	1
DDRGK1	1	1	1
DDT	1	1	1
DDX1	1	1	1
DDX10	1	1	1
DDX11	0.455556	0.346505	0.356643
DDX11L1	0.755556	0.772036	0.804196
DDX17	1	1	1
DDX18	1	1	1
DDX19A	1	1	1
DDX19B	1	1	1
DDX20	0.6	0.693009	0.678322
DDX21	1	1	1
DDX23	1	1	1
DDX24	1	1	1
DDX25	0.177778	0.0668693	0.0839161
DDX26B	0.0777778	0.0455927	0.0769231
DDX27	1	1	1
DDX28	1	1	1
DDX31	0.811111	0.914894	0.895105
DDX39A	0.988889	0.993921	0.993007
DDX39B	0.866667	0.917933	0.909091
DDX3X	1	1	1
DDX3Y	0.0333333	0.0303951	0.020979
DDX4	0.122222	0.0668693	0.0769231
DDX41	1	1	1
DDX42	1	1	1
DDX43	0.255556	0.300912	0.307692
DDX46	1	1	1
DDX47	1	1	1
DDX49	0.933333	0.945289	0.944056
DDX5	1	1	1
DDX50	1	1	1
DDX51	1	1	1
DDX52	1	1	1
DDX53	0.144444	0.0851064	0.13986
DDX54	1	1	1
DDX55	1	1	1
DDX56	1	1	1
DDX58	1	1	1
DDX59	1	1	1
DDX6	0.755556	0.844985	0.867133
DDX60	0.977778	1	1
DEAF1	0.988889	1	1
DEC1	0.133333	0.0729483	0.0699301
DECR1	1	1	1
DECR2	1	1	1
DEDD	1	1	1
DEDD2	1	1	1
DEF6	1	1	1
DEF8	1	1	1
DEFA3	0.122222	0.0182371	0.027972
DEFA4	0.722222	0.680851	0.741259
DEFA5	0.233333	0.118541	0.153846
DEFA6	0	0.0334347	0.013986
DEFB1	0.622222	0.890578	0.909091
DEFB103A	0.433333	0.297872	0.370629
DEFB103B	0.277778	0.12766	0.237762
DEFB104B	0.0444444	0.0121581	0.013986
DEFB105A	0.266667	0.151976	0.195804
DEFB106A	0.388889	0.355623	0.405594
DEFB107B	0.922222	0.823708	0.832168
DEFB108B	0.144444	0.0942249	0.132867
DEFB109P1B	0.222222	0.109422	0.13986
DEFB109P2	0.533333	0.395137	0.356643
DEFB110	0.111111	0.0212766	0.034965
DEFB112	0.166667	0.0547112	0.041958
DEFB114	0.1	0.0455927	0.104895
DEFB117	0.311111	0.151976	0.20979
DEFB118	0.288889	0.194529	0.300699
DEFB119	0.966667	0.975684	0.993007
DEFB121	0.133333	0.0699088	0.0769231
DEFB122	0.166667	0.118541	0.132867
DEFB123	0.811111	0.759878	0.755245
DEFB124	0.477778	0.449848	0.48951
DEFB125	0.522222	0.610942	0.594406
DEFB126	0.0444444	0.0638298	0.0769231
DEFB127	0.0777778	0.0547112	0.0559441
DEFB128	0.0111111	0.00911854	0
DEFB129	0.0333333	0.0334347	0.041958
DEFB131	0.955556	0.984802	0.986014
DEFB132	0.2	0.118541	0.0979021
DEFB134	0.0111111	0.0121581	0.041958
DEFB136	0.0666667	0.0364742	0.0839161
DEFB4A	0.7	0.416413	0.601399
DEGS1	1	1	1
DEGS2	0.777778	0.981763	0.797203
DEK	1	1	1
DENND1A	0.922222	0.975684	0.972028
DENND1B	0.511111	0.574468	0.58042
DENND1C	0.5	0.677812	0.748252
DENND2A	0.977778	0.990881	0.965035
DENND2C	0.877778	0.99696	0.979021
DENND2D	1	1	1
DENND3	0.944444	0.99696	0.993007
DENND4A	0.966667	0.984802	0.951049
DENND5A	1	1	1
DENND5B	0.922222	0.990881	0.944056
DENND6A	1	1	1
DENND6B	1	1	1
DENR	1	1	1
DEPDC1B	0.611111	0.601824	0.664336
DEPDC4	0.466667	0.43465	0.412587
DEPDC5	1	1	1
DEPDC7	0.277778	0.410334	0.426573
DEPTOR	1	1	1
DERA	1	1	1
DERL1	1	1	1
DERL2	1	1	1
DERL3	0.688889	0.854103	0.769231
DES	0.366667	0.31307	0.307692
DESI1	1	1	1
DESI2	1	1	1
DET1	1	1	1
DEXI	1	1	1
DFFA	1	1	1
DFFB	1	0.987842	0.993007
DFNA5	1	1	1
DFNB31	1	1	1
DFNB59	0.811111	0.908815	0.776224
DGAT1	1	1	1
DGAT2	0.888889	0.963526	0.93007
DGAT2L6	0.122222	0.0972644	0.146853
DGCR14	1	1	1
DGCR2	1	1	1
DGCR6	1	1	1
DGCR6L	1	1	1
DGCR8	1	1	1
DGKA	0.977778	1	1
DGKB	0.0666667	0.0364742	0.111888
DGKD	0.788889	0.933131	0.881119
DGKE	0.566667	0.516717	0.433566
DGKG	0.144444	0.0942249	0.188811
DGKH	0.3	0.343465	0.328671
DGKI	0.211111	0.267477	0.293706
DGKK	0.1	0.0699088	0.111888
DGKQ	1	1	1
DGKZ	0.0777778	0.0851064	0.0699301
DGUOK	1	1	1
DHCR24	0.988889	1	1
DHCR7	1	1	1
DHDDS	1	1	1
DHDH	0.966667	0.978723	0.958042
DHFR	0.911111	0.990881	0.979021
DHH	0.344444	0.474164	0.426573
DHODH	0.644444	0.50152	0.503497
DHPS	1	1	1
DHRS1	1	1	1
DHRS11	1	1	1
DHRS12	0.988889	1	1
DHRS13	0.988889	0.99696	1
DHRS2	0.511111	0.635258	0.454545
DHRS3	1	1	1
DHRS4	1	1	1
DHRS4L1	1	1	1
DHRS7	1	1	1
DHRS7B	1	1	1
DHRS7C	0.455556	0.285714	0.440559
DHRS9	0.366667	0.449848	0.447552
DHRSX	1	1	1
DHTKD1	0.988889	1	1
DHX15	1	1	1
DHX16	1	1	1
DHX29	1	1	1
DHX30	0.533333	0.392097	0.454545
DHX32	1	1	1
DHX33	1	1	1
DHX34	0.833333	0.857143	0.797203
DHX35	1	1	1
DHX36	1	1	1
DHX37	1	1	1
DHX38	1	1	1
DHX40	1	1	1
DHX57	0.677778	0.477204	0.601399
DHX58	1	1	1
DHX8	1	1	1
DHX9	1	1	1
DIABLO	0.966667	0.990881	0.986014
DIAPH1	1	1	1
DIAPH2	1	1	1
DIAPH3	0.8	0.778116	0.874126
DICER1	0.855556	0.917933	0.867133
DIDO1	1	1	1
DIEXF	0.188889	0.258359	0.230769
DIMT1	1	1	1
DIO1	0.533333	0.738602	0.51049
DIO2	0.922222	1	0.986014
DIO3	0.133333	0.164134	0.0979021
DIP2A	0.511111	0.574468	0.524476
DIP2B	1	1	1
DIRAS1	0.322222	0.3769	0.384615
DIRAS2	0.3	0.155015	0.244755
DIRAS3	0.555556	0.68997	0.601399
DIRC2	1	1	1
DIS3	0.766667	0.942249	0.846154
DIS3L	1	1	1
DIS3L2	1	1	1
DISC1	0.0777778	0.0455927	0.0559441
DISP1	1	1	1
DISP2	0.744444	0.768997	0.811189
DIXDC1	0.977778	1	1
DKC1	1	1	1
DKK1	0.466667	0.486322	0.608392
DKK2	0.466667	0.641337	0.51049
DKK3	0.7	0.680851	0.524476
DKK4	0.277778	0.218845	0.244755
DKKL1	0.677778	0.799392	0.741259
DLAT	1	1	1
DLC1	0.977778	1	1
DLD	1	1	1
DLEC1	0.422222	0.443769	0.342657
DLEU1	0.977778	0.993921	0.979021
DLEU2L	0.711111	0.762918	0.776224
DLEU7	0.233333	0.246201	0.272727
DLG1	0.288889	0.455927	0.391608
DLG2	0.522222	0.683891	0.636364
DLG3	0.922222	0.993921	0.986014
DLG4	1	0.978723	0.979021
DLG5	0.855556	0.975684	0.888112
DLGAP1	0.0777778	0.00911854	0.020979
DLGAP2	0.988889	1	1
DLGAP3	0.133333	0.0881459	0.132867
DLGAP4	0.433333	0.516717	0.559441
DLGAP5	0.966667	0.990881	0.993007
DLK1	0.211111	0.288754	0.286713
DLK2	0.211111	0.398176	0.335664
DLL1	0.977778	1	1
DLL3	0.344444	0.18845	0.405594
DLL4	0.522222	0.504559	0.545455
DLST	1	1	1
DLX1	0.622222	0.759878	0.741259
DLX2	0.244444	0.224924	0.230769
DLX3	0.888889	0.942249	0.93007
DLX4	0.211111	0.139818	0.188811
DLX5	0.733333	0.878419	0.874126
DLX6	0.111111	0.0516717	0.0979021
DMAP1	1	1	1
DMBT1	0.644444	0.537994	0.657343
DMBX1	0.355556	0.267477	0.335664
DMC1	0.566667	0.443769	0.475524
DMD	0.344444	0.401216	0.482517
DMGDH	0.166667	0.194529	0.0839161
DMKN	0.933333	0.99696	0.986014
DMP1	0	0.00303951	0
DMPK	0.844444	0.927052	0.839161
DMRT1	0.1	0.0425532	0.160839
DMRT2	0.233333	0.474164	0.41958
DMRT3	0.166667	0.161094	0.195804
DMRTA1	0.277778	0.215805	0.293706
DMRTA2	0.211111	0.231003	0.27972
DMRTB1	0.355556	0.282675	0.307692
DMRTC1	0.6	0.556231	0.608392
DMRTC1B	0.366667	0.234043	0.314685
DMRTC2	0.133333	0.0881459	0.0629371
DMTF1	1	1	1
DMTN	1	1	1
DMWD	1	1	1
DMXL1	0.155556	0.24924	0.230769
DMXL2	0.988889	1	1
DNA2	1	1	1
DNAAF1	0.888889	0.978723	0.832168
DNAAF2	0.988889	0.99696	1
DNAAF3	0.733333	0.951368	0.79021
DNAH10	0.166667	0.115502	0.146853
DNAH10OS	0.288889	0.130699	0.216783
DNAH11	0.133333	0.0547112	0.0909091
DNAH12	0.277778	0.337386	0.258741
DNAH14	0.577778	0.595745	0.664336
DNAH17	0.133333	0.0699088	0.104895
DNAH2	0.744444	0.917933	0.902098
DNAH3	0.133333	0.139818	0.153846
DNAH5	0.866667	0.960486	0.902098
DNAH6	0.388889	0.483283	0.440559
DNAH7	0.933333	0.972644	0.951049
DNAH8	0.233333	0.343465	0.300699
DNAH9	0.0444444	0.0516717	0.020979
DNAI1	0.711111	0.680851	0.573427
DNAI2	0.977778	1	1
DNAJA1	1	1	1
DNAJA2	1	1	1
DNAJA3	1	1	1
DNAJA4	1	1	1
DNAJB1	1	1	1
DNAJB11	1	1	1
DNAJB12	1	1	1
DNAJB13	0.322222	0.370821	0.265734
DNAJB14	1	1	1
DNAJB2	1	1	1
DNAJB3	0.388889	0.419453	0.328671
DNAJB4	0.4	0.556231	0.524476
DNAJB5	0.8	0.914894	0.909091
DNAJB6	1	1	1
DNAJB7	0.166667	0.12766	0.153846
DNAJB8	0.688889	0.756839	0.741259
DNAJB9	1	1	1
DNAJC1	0.922222	0.972644	0.937063
DNAJC10	1	1	1
DNAJC11	0.966667	1	0.979021
DNAJC12	0.988889	1	0.993007
DNAJC13	1	1	1
DNAJC14	1	1	1
DNAJC16	0.944444	0.975684	0.958042
DNAJC18	0.911111	0.987842	0.972028
DNAJC2	0.266667	0.273556	0.244755
DNAJC22	0.855556	0.972644	0.951049
DNAJC24	1	1	1
DNAJC27	1	1	1
DNAJC28	0.222222	0.270517	0.230769
DNAJC3	1	1	1
DNAJC5	1	1	1
DNAJC5B	0.166667	0.0577508	0.111888
DNAJC5G	0.2	0.161094	0.230769
DNAJC6	0.111111	0.0638298	0.0699301
DNAJC7	1	1	1
DNAJC8	1	1	1
DNAJC9	1	1	1
DNAL1	0.977778	0.990881	0.979021
DNAL4	1	1	1
DNALI1	1	1	1
DNASE1	0.9	0.93921	0.916084
DNASE1L1	0.955556	0.99696	0.993007
DNASE1L2	0.866667	0.942249	0.832168
DNASE1L3	0.522222	0.790274	0.657343
DNASE2B	0.3	0.294833	0.27972
DND1	0.222222	0.115502	0.174825
DNER	0.2	0.103343	0.258741
DNHD1	0.944444	0.975684	0.965035
DNLZ	1	1	1
DNM1	0.711111	0.899696	0.846154
DNM1L	1	1	1
DNM1P46	0.1	0.0851064	0.153846
DNM2	1	1	1
DNM3	0.611111	0.890578	0.811189
DNMBP	0.311111	0.334347	0.300699
DNMT1	1	1	1
DNMT3A	0.311111	0.413374	0.356643
DNMT3B	0.811111	0.765957	0.853147
DNMT3L	0.122222	0.0972644	0.153846
DNPEP	1	1	1
DNPH1	1	1	1
DNTT	0.255556	0.100304	0.13986
DNTTIP1	1	1	1
DNTTIP2	0.122222	0.155015	0.195804
DOC2A	0.5	0.559271	0.363636
DOC2B	0.533333	0.531915	0.461538
DOCK1	1	1	1
DOCK10	1	1	1
DOCK11	1	1	1
DOCK2	1	1	1
DOCK3	0.277778	0.142857	0.258741
DOCK4	0.177778	0.227964	0.251748
DOCK5	0.922222	0.981763	0.958042
DOCK6	1	1	1
DOCK7	1	1	1
DOCK8	0.977778	1	0.993007
DOCK9	0.966667	0.99696	1
DOHH	0.966667	0.984802	0.958042
DOK1	0.444444	0.56231	0.440559
DOK2	0.5	0.547112	0.594406
DOK3	0.444444	0.50152	0.622378
DOK4	0.955556	0.990881	0.979021
DOK5	0.3	0.446809	0.412587
DOK6	0.655556	0.729483	0.601399
DOLK	1	1	1
DOLPP1	1	1	1
DONSON	0.933333	0.966565	0.965035
DOPEY1	1	1	1
DOPEY2	1	1	1
DOT1L	0.6	0.571429	0.552448
DPAGT1	1	1	1
DPCR1	0.322222	0.355623	0.41958
DPEP1	0.344444	0.489362	0.468531
DPEP3	0.255556	0.291793	0.363636
DPF1	0.455556	0.431611	0.496503
DPF2	1	1	1
DPF3	0.433333	0.431611	0.454545
DPH1	0.933333	0.993921	0.923077
DPH2	0.755556	0.866261	0.846154
DPH3	1	1	1
DPH5	1	1	1
DPH7	1	1	1
DPM1	1	1	1
DPM2	1	1	1
DPM3	1	1	1
DPP10	0.0777778	0.0364742	0.0909091
DPP3	1	1	1
DPP4	0.655556	0.784195	0.755245
DPP6	0.144444	0.0668693	0.0769231
DPP7	1	1	1
DPP8	1	1	1
DPP9	1	1	1
DPPA2	0.322222	0.158055	0.251748
DPPA3	0.0444444	0.0273556	0.020979
DPPA5	0.144444	0.0820669	0.0559441
DPRX	0.266667	0.148936	0.181818
DPT	0.944444	1	0.993007
DPY19L1	1	1	1
DPY19L2	0.644444	0.617021	0.671329
DPY19L2P2	0.122222	0.0577508	0.0629371
DPY19L2P4	0.933333	0.945289	0.958042
DPY19L3	0.866667	0.987842	0.888112
DPY19L4	1	1	1
DPY30	1	1	1
DPYD	0.888889	0.99696	0.965035
DPYS	0.133333	0.218845	0.251748
DPYSL2	1	1	1
DPYSL3	1	1	1
DPYSL4	0.922222	0.960486	0.958042
DPYSL5	0.666667	0.732523	0.657343
DQX1	0.411111	0.407295	0.300699
DR1	0.988889	1	1
DRAM1	1	1	1
DRAM2	1	1	1
DRAP1	1	1	1
DRC1	0.144444	0.176292	0.174825
DRD1	0.122222	0.0972644	0.167832
DRD2	0.133333	0.151976	0.13986
DRD3	0.122222	0.0942249	0.0839161
DRD4	1	1	1
DRD5	0.211111	0.121581	0.104895
DRG1	1	1	1
DRG2	1	1	1
DRGX	0.544444	0.465046	0.587413
DRICH1	0.188889	0.182371	0.216783
DROSHA	1	1	1
DRP2	0	0.0121581	0.027972
DSC1	0.433333	0.364742	0.405594
DSC2	0.877778	0.930091	0.944056
DSCAM	0.788889	0.890578	0.846154
DSCAML1	0.188889	0.106383	0.0839161
DSCC1	0.955556	0.969605	0.993007
DSCR10	0.722222	0.693009	0.671329
DSCR3	1	1	1
DSCR4	0.433333	0.474164	0.335664
DSCR8	0.266667	0.115502	0.195804
DSCR9	0.166667	0.0607903	0.0629371
DSE	0.355556	0.240122	0.286713
DSEL	0.866667	0.93617	0.881119
DSG1	0.522222	0.537994	0.51049
DSG2	0.955556	0.99696	1
DSG3	0.344444	0.644377	0.524476
DSG4	0.911111	0.990881	0.965035
DSP	0.944444	0.990881	0.993007
DSPP	0.177778	0.115502	0.167832
DST	0.455556	0.711246	0.636364
DSTN	1	1	1
DSTYK	1	1	1
DTD1	1	1	1
DTHD1	0.655556	0.696049	0.713287
DTL	0.933333	0.963526	0.972028
DTNA	0.911111	0.975684	0.979021
DTNB	1	1	1
DTNBP1	1	1	1
DTWD1	1	1	1
DTWD2	0.844444	0.972644	0.909091
DTX1	0.711111	0.805471	0.734266
DTX2	1	1	1
DTX3	1	1	1
DTX4	0.144444	0.118541	0.202797
DTYMK	1	1	1
DUOX1	0.522222	0.620061	0.699301
DUOXA1	0.166667	0.234043	0.34965
DUOXA2	0.211111	0.194529	0.195804
DUPD1	0.333333	0.221884	0.13986
DUS1L	1	1	1
DUS2	1	1	1
DUS3L	1	1	1
DUS4L	1	1	1
DUSP1	1	1	1
DUSP10	0.988889	1	1
DUSP11	1	1	1
DUSP12	1	1	1
DUSP13	0.311111	0.215805	0.202797
DUSP14	1	1	1
DUSP15	0.144444	0.0455927	0.0979021
DUSP16	1	1	1
DUSP2	0.955556	0.993921	0.965035
DUSP21	0.111111	0.0547112	0.0979021
DUSP22	1	1	1
DUSP23	1	1	1
DUSP26	1	1	1
DUSP27	0.544444	0.550152	0.51049
DUSP28	1	1	1
DUSP3	1	1	1
DUSP4	0.788889	0.954407	0.832168
DUSP5	1	1	1
DUSP5P1	0.222222	0.224924	0.230769
DUSP6	1	1	1
DUSP7	0.344444	0.24924	0.342657
DUSP8	1	1	1
DUSP9	0.0333333	0.0820669	0.0699301
DUT	1	1	1
DUX4	0.266667	0.218845	0.300699
DVL1	0.9	0.920973	0.888112
DVL2	1	1	1
DVL3	1	1	1
DXO	1	1	1
DYDC1	0.2	0.0790274	0.041958
DYM	1	1	1
DYNC1H1	1	1	1
DYNC1I1	0.388889	0.720365	0.664336
DYNC1I2	1	1	1
DYNC1LI1	0.711111	0.793313	0.797203
DYNC1LI2	1	1	1
DYNC2H1	0.988889	1	1
DYNC2LI1	0.933333	1	0.993007
DYNLL1	1	1	1
DYNLL2	1	1	1
DYNLRB1	1	1	1
DYNLRB2	1	1	0.993007
DYNLT1	1	1	1
DYNLT3	1	1	1
DYRK1A	1	1	1
DYRK1B	1	1	1
DYRK2	1	1	1
DYRK3	0.822222	0.942249	0.888112
DYRK4	1	1	1
DYSF	1	1	1
DYTN	0.922222	0.905775	0.972028
DYX1C1	0.344444	0.221884	0.132867
DZANK1	1	1	0.986014
DZIP1	0.288889	0.358663	0.398601
DZIP1L	0.677778	0.884498	0.853147
E2F1	0.3	0.31307	0.293706
E2F2	0.977778	1	1
E2F3	1	1	1
E2F4	1	1	1
E2F5	1	1	1
E2F6	0.566667	0.492401	0.524476
E2F7	0.9	0.829787	0.909091
E2F8	0.177778	0.145897	0.216783
E4F1	1	1	1
EAF1	0.966667	0.99696	0.972028
EAF2	0.988889	0.99696	1
EAPP	0.1	0.0942249	0.104895
EARS2	1	1	1
EBAG9	0.955556	0.981763	0.965035
EBF1	1	1	1
EBF2	0.755556	0.851064	0.776224
EBF3	0.922222	1	0.986014
EBNA1BP2	1	1	1
EBP	1	1	1
EBPL	1	1	1
ECD	1	1	1
ECE1	0.966667	0.99696	1
ECE2	0.955556	0.993921	1
ECEL1	0.477778	0.468085	0.538462
ECH1	1	1	1
ECHDC1	0.6	0.820669	0.734266
ECHDC2	1	1	1
ECHDC3	1	1	1
ECHS1	1	1	1
ECI1	1	1	1
ECI2	0.988889	1	1
ECM1	0.988889	1	1
ECM2	0.988889	1	1
ECSIT	1	1	1
ECT2	1	1	1
ECT2L	0.777778	0.699088	0.706294
EDA	0.4	0.361702	0.496503
EDA2R	0.322222	0.319149	0.237762
EDAR	0.133333	0.0851064	0.181818
EDARADD	0.355556	0.382979	0.377622
EDC3	1	1	1
EDC4	1	1	1
EDDM3A	1	0.990881	1
EDDM3B	0.333333	0.389058	0.398601
EDEM1	1	1	1
EDEM2	0.344444	0.243161	0.293706
EDEM3	0.611111	0.604863	0.594406
EDF1	1	1	1
EDIL3	0.366667	0.595745	0.398601
EDN1	1	1	1
EDN2	0.544444	0.823708	0.804196
EDN3	0.177778	0.346505	0.307692
EDNRA	1	1	1
EDNRB	0.344444	0.392097	0.321678
EDRF1	1	1	1
EEA1	0.955556	0.969605	0.979021
EED	0.822222	0.917933	0.902098
EEF1A1	1	1	1
EEF1A2	0.911111	0.966565	0.902098
EEF1B2	1	1	1
EEF1D	1	1	1
EEF1DP3	0.766667	0.787234	0.741259
EEF1E1	1	1	1
EEF1G	1	1	1
EEF2	1	1	1
EEFSEC	0.911111	0.975684	0.895105
EEPD1	0.988889	1	0.986014
EFCAB1	0.377778	0.522796	0.41958
EFCAB11	1	1	1
EFCAB12	0.811111	0.908815	0.832168
EFCAB14	1	1	1
EFCAB2	0.0222222	0.0425532	0.034965
EFCAB3	0.611111	0.559271	0.573427
EFCAB4A	1	1	1
EFCAB4B	0.966667	0.981763	0.951049
EFCAB5	0.1	0.0577508	0.041958
EFCAB6	0.588889	0.756839	0.503497
EFCAB7	0.977778	0.987842	0.944056
EFCAB9	0.144444	0.106383	0.0839161
EFEMP1	0.966667	1	1
EFEMP2	1	1	1
EFHB	0.533333	0.547112	0.426573
EFHC1	1	1	1
EFHC2	0.788889	0.829787	0.734266
EFHD1	1	1	1
EFHD2	1	1	1
EFNA1	1	1	1
EFNA2	0.0222222	0.0182371	0.048951
EFNA3	0.288889	0.31003	0.34965
EFNA4	1	1	1
EFNA5	0.466667	0.422492	0.538462
EFNB1	1	1	1
EFNB2	1	1	1
EFNB3	0.866667	0.957447	0.965035
EFR3A	1	1	1
EFR3B	0.933333	0.969605	0.916084
EFS	0.955556	0.99696	1
EFTUD1	1	1	1
EFTUD2	1	1	1
EGF	0.688889	0.772036	0.776224
EGFEM1P	0.111111	0.0364742	0.041958
EGFL6	0.888889	0.930091	0.916084
EGFL7	0.733333	0.905775	0.832168
EGFL8	0.911111	0.99696	0.951049
EGFLAM	1	1	1
EGFR	0.555556	0.613982	0.713287
EGLN1	0.9	0.984802	0.972028
EGLN2	0.811111	0.75076	0.608392
EGR1	1	1	1
EGR3	0.888889	0.927052	0.888112
EGR4	0.166667	0.0547112	0.125874
EHBP1	1	1	1
EHD1	1	1	1
EHD2	0.977778	1	1
