	Cluster_0	Cluster_1	Cluster_2
CHAC1	0.409375	0.5042735042735043	0.296
CHAC2	0.175	0.07692307692307693	0.08
CHAD	0.765625	0.8803418803418803	0.824
CHADL	0.571875	0.6495726495726496	0.648
CHAF1A	0.934375	0.9658119658119658	0.952
CHAF1B	1.0	1.0	1.0
CHAMP1	1.0	1.0	1.0
CHAT	0.046875	0.07692307692307693	0.128
CHCHD1	1.0	1.0	1.0
CHCHD10	1.0	1.0	1.0
CHCHD2	1.0	1.0	1.0
CHCHD3	1.0	1.0	1.0
CHCHD4	1.0	1.0	1.0
CHCHD5	1.0	1.0	1.0
CHCHD6	1.0	1.0	1.0
CHCHD7	0.928125	0.9316239316239316	0.832
CHD1	1.0	1.0	1.0
CHD1L	1.0	1.0	1.0
CHD2	1.0	1.0	1.0
CHD3	0.9625	1.0	0.976
CHD4	1.0	1.0	1.0
CHD5	0.221875	0.23931623931623933	0.28
CHD6	1.0	1.0	1.0
CHD7	1.0	1.0	0.992
CHD8	1.0	1.0	1.0
CHD9	1.0	1.0	1.0
CHDH	0.525	0.6666666666666666	0.712
CHEK1	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
CHERP	1.0	1.0	1.0
CHFR	1.0	1.0	1.0
CHGA	0.371875	0.23931623931623933	0.328
CHGB	0.178125	0.3418803418803419	0.176
CHI3L2	0.971875	0.9658119658119658	0.864
CHIA	0.0625	0.11965811965811966	0.072
CHIC1	0.79375	0.811965811965812	0.848
CHIC2	1.0	1.0	1.0
CHID1	0.13125	0.11965811965811966	0.176
CHKA	1.0	1.0	1.0
CHL1	0.275	0.13675213675213677	0.064
CHM	1.0	1.0	1.0
CHML	1.0	0.9914529914529915	1.0
CHMP1A	1.0	1.0	1.0
CHMP1B	1.0	1.0	1.0
CHMP2A	1.0	1.0	1.0
CHMP2B	1.0	1.0	1.0
CHMP3	0.2375	0.26495726495726496	0.328
CHMP4A	1.0	1.0	1.0
CHMP4B	1.0	1.0	1.0
CHMP4C	0.9125	0.9829059829059829	0.92
CHMP5	1.0	1.0	1.0
CHMP6	1.0	1.0	1.0
CHMP7	0.96875	0.9829059829059829	0.984
CHN1	1.0	1.0	1.0
CHN2	0.8875	0.8803418803418803	0.736
CHODL	1.0	1.0	0.992
CHORDC1	0.9875	0.9914529914529915	0.952
CHPF	1.0	1.0	1.0
CHPF2	1.0	1.0	1.0
CHPT1	1.0	1.0	1.0
CHRD	0.953125	0.9572649572649573	0.952
CHRDL1	0.140625	0.017094017094017096	0.112
CHRDL2	0.36875	0.358974358974359	0.192
CHRFAM7A	0.01875	0.017094017094017096	0.008
CHRM1	0.359375	0.3504273504273504	0.192
CHRM2	0.034375	0.03418803418803419	0.072
CHRM3	0.75	0.6324786324786325	0.744
CHRM4	0.040625	0.042735042735042736	0.056
CHRM5	0.11875	0.1794871794871795	0.08
CHRNA1	0.621875	0.6068376068376068	0.584
CHRNA10	0.415625	0.358974358974359	0.504
CHRNA2	0.778125	0.7264957264957265	0.848
CHRNA4	0.265625	0.24786324786324787	0.256
CHRNA5	0.790625	0.7350427350427351	0.616
CHRNA6	0.971875	0.9743589743589743	0.976
CHRNA7	0.384375	0.5128205128205128	0.272
CHRNA9	0.165625	0.23931623931623933	0.272
CHRNB2	0.021875	0.008547008547008548	0.048
CHRNB3	0.546875	0.8888888888888888	0.432
CHRND	0.096875	0.13675213675213677	0.08
CHRNE	0.46875	0.5641025641025641	0.512
CHRNG	0.11875	0.05982905982905983	0.2
CHST1	0.990625	0.9829059829059829	0.96
CHST10	1.0	1.0	0.976
CHST11	0.159375	0.3333333333333333	0.144
CHST13	0.925	0.8974358974358975	0.896
CHST14	1.0	1.0	1.0
CHST15	1.0	1.0	1.0
CHST2	0.903125	0.9914529914529915	0.8
CHST3	1.0	1.0	1.0
CHST4	0.38125	0.20512820512820512	0.256
CHST5	0.309375	0.26495726495726496	0.36
CHST7	1.0	1.0	1.0
CHST8	0.4875	0.6581196581196581	0.64
CHST9	0.46875	0.4358974358974359	0.28
CHSY1	1.0	1.0	1.0
CHTF18	1.0	1.0	1.0
CHTF8	0.753125	0.8205128205128205	0.512
CHTOP	1.0	1.0	1.0
CHURC1-FNTB	1.0	1.0	1.0
CIAPIN1	1.0	1.0	0.992
CIART	0.95	0.9658119658119658	0.928
CIB1	1.0	1.0	1.0
CIB2	0.909375	0.9572649572649573	0.8
CIB3	0.540625	0.717948717948718	0.72
CIB4	0.034375	0.05982905982905983	0.064
CIC	1.0	1.0	1.0
CIDEA	0.403125	0.5555555555555556	0.24
CIDEB	1.0	1.0	1.0
CIDEC	0.8875	0.7350427350427351	0.808
CIDECP	0.971875	0.9914529914529915	0.952
CILP	1.0	0.9829059829059829	1.0
CILP2	0.303125	0.4017094017094017	0.168
CINP	1.0	0.9914529914529915	0.968
CIR1	1.0	1.0	1.0
CIRBP	1.0	1.0	1.0
CIRBP-AS1	0.84375	0.8717948717948718	0.864
CIRH1A	1.0	1.0	1.0
CISD1	1.0	1.0	1.0
CISH	0.978125	0.9743589743589743	0.984
CIT	0.015625	0.008547008547008548	0.008
CITED1	0.628125	0.6153846153846154	0.584
CITED2	1.0	1.0	1.0
CITED4	1.0	1.0	1.0
CIZ1	0.965625	0.9316239316239316	0.968
CKAP2	1.0	1.0	1.0
CKAP2L	0.975	0.9914529914529915	0.984
CKAP4	1.0	1.0	1.0
CKAP5	1.0	1.0	1.0
CKB	0.996875	0.9914529914529915	0.984
CKLF	1.0	1.0	1.0
CKM	0.15	0.08547008547008547	0.112
CKMT1A	0.978125	0.9572649572649573	0.984
CKMT1B	0.89375	0.8376068376068376	0.904
CKMT2	0.85	0.7435897435897436	0.528
CKS1B	1.0	1.0	1.0
CKS2	1.0	1.0	1.0
CLASP1	1.0	1.0	1.0
CLASP2	1.0	1.0	0.968
CLASRP	0.990625	1.0	0.984
CLC	0.490625	0.5470085470085471	0.392
CLCA1	0.0625	0.21367521367521367	0.072
CLCA2	0.590625	0.4188034188034188	0.384
CLCA3P	0.20625	0.06837606837606838	0.232
CLCA4	0.296875	0.24786324786324787	0.176
CLCC1	1.0	1.0	1.0
CLCF1	1.0	1.0	1.0
CLCN1	0.165625	0.2564102564102564	0.096
CLCN2	0.896875	0.9487179487179487	0.912
CLCN3	1.0	1.0	1.0
CLCN5	0.528125	0.3247863247863248	0.488
CLCN6	1.0	1.0	1.0
CLCN7	1.0	1.0	1.0
CLCNKA	0.990625	0.9572649572649573	0.992
CLCNKB	0.25	0.26495726495726496	0.232
CLDN1	0.996875	1.0	0.984
CLDN10	0.21875	0.11965811965811966	0.088
CLDN11	0.99375	0.9829059829059829	0.968
CLDN12	1.0	1.0	1.0
CLDN14	0.01875	0.0	0.016
CLDN15	0.8625	0.8034188034188035	0.68
CLDN16	0.24375	0.18803418803418803	0.304
CLDN17	0.21875	0.18803418803418803	0.24
CLDN18	0.553125	0.6923076923076923	0.624
CLDN20	0.70625	0.6153846153846154	0.768
CLDN23	1.0	1.0	1.0
CLDN3	0.990625	1.0	1.0
CLDN4	0.659375	0.6837606837606838	0.672
CLDN5	1.0	1.0	0.992
CLDN6	0.190625	0.3247863247863248	0.24
CLDN7	1.0	1.0	1.0
CLDN8	0.93125	0.9230769230769231	0.784
CLDN9	0.68125	0.7692307692307693	0.792
CLDND1	1.0	1.0	1.0
CLEC10A	0.621875	0.4188034188034188	0.368
CLEC11A	1.0	1.0	1.0
CLEC12A	0.621875	0.4188034188034188	0.464
CLEC14A	1.0	1.0	1.0
CLEC16A	1.0	1.0	1.0
CLEC17A	0.1125	0.1794871794871795	0.184
CLEC18A	0.35625	0.4444444444444444	0.176
CLEC1A	1.0	0.9914529914529915	0.96
CLEC1B	0.053125	0.06837606837606838	0.08
CLEC2D	0.471875	0.4188034188034188	0.448
CLEC2L	0.2	0.20512820512820512	0.096
CLEC3A	0.515625	0.5982905982905983	0.64
CLEC3B	1.0	1.0	1.0
CLEC4A	1.0	1.0	0.992
CLEC4C	0.3875	0.15384615384615385	0.208
CLEC4D	0.13125	0.07692307692307693	0.12
CLEC4E	0.26875	0.21367521367521367	0.288
CLEC4F	0.728125	0.452991452991453	0.6
CLEC4G	0.353125	0.20512820512820512	0.104
CLEC4GP1	0.140625	0.20512820512820512	0.088
CLEC4M	0.04375	0.008547008547008548	0.072
CLEC5A	0.971875	0.9658119658119658	0.928
CLEC6A	0.046875	0.042735042735042736	0.048
CLEC7A	0.753125	0.6923076923076923	0.672
CLEC9A	0.490625	0.3418803418803419	0.416
CLECL1	0.946875	0.9145299145299145	0.728
CLGN	0.396875	0.4358974358974359	0.528
CLHC1	0.90625	0.9572649572649573	0.896
CLIC1	1.0	1.0	1.0
CLIC3	1.0	1.0	0.984
CLIC4	0.996875	0.9914529914529915	0.944
CLIC5	0.9625	0.8717948717948718	0.92
CLIC6	0.996875	1.0	0.984
CLINT1	1.0	1.0	1.0
CLIP1	0.821875	0.9487179487179487	0.824
CLIP2	1.0	0.9914529914529915	0.992
CLIP3	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
CLK2	1.0	1.0	1.0
CLK2P	0.44375	0.37606837606837606	0.472
CLK3	1.0	1.0	1.0
CLK4	1.0	1.0	1.0
CLLU1	0.025	0.02564102564102564	0.04
CLLU1OS	0.278125	0.10256410256410256	0.112
CLMN	0.953125	0.9743589743589743	0.928
CLMP	0.990625	0.9487179487179487	0.952
CLN3	1.0	1.0	1.0
CLN6	1.0	1.0	1.0
CLN8	0.996875	1.0	0.984
CLNS1A	1.0	1.0	1.0
CLOCK	1.0	0.9914529914529915	1.0
CLP1	1.0	1.0	1.0
CLPB	0.478125	0.5042735042735043	0.504
CLPP	1.0	1.0	1.0
CLPS	0.14375	0.1282051282051282	0.192
CLPSL1	0.878125	0.9401709401709402	0.816
CLPSL2	0.95625	0.9914529914529915	0.984
CLPTM1	1.0	1.0	1.0
CLPTM1L	1.0	1.0	1.0
CLPX	1.0	1.0	1.0
CLRN1	0.840625	0.811965811965812	0.92
CLRN2	0.215625	0.13675213675213677	0.368
CLRN3	0.309375	0.21367521367521367	0.304
CLSPN	0.3	0.5555555555555556	0.24
CLSTN1	1.0	0.9914529914529915	0.968
CLSTN2	0.990625	0.9914529914529915	0.992
CLSTN3	0.9	0.8717948717948718	0.84
CLTA	1.0	1.0	1.0
CLTB	0.803125	0.7435897435897436	0.768
CLTC	0.971875	0.9914529914529915	0.992
CLTCL1	0.53125	0.7777777777777778	0.408
CLU	0.046875	0.008547008547008548	0.0
CLUAP1	1.0	1.0	1.0
CLUH	1.0	1.0	1.0
CLUHP3	1.0	1.0	1.0
CLUL1	0.696875	0.8888888888888888	0.664
CLVS1	0.1375	0.10256410256410256	0.152
CLVS2	0.1125	0.06837606837606838	0.128
CLYBL	0.628125	0.6495726495726496	0.592
CMA1	0.215625	0.10256410256410256	0.176
CMAHP	1.0	1.0	0.984
CMAS	1.0	1.0	1.0
CMBL	1.0	1.0	1.0
CMC1	1.0	1.0	0.992
CMC2	1.0	1.0	1.0
CMC4	1.0	1.0	1.0
CMIP	0.103125	0.11965811965811966	0.072
CMKLR1	0.940625	0.8547008547008547	0.84
CMPK1	1.0	1.0	1.0
CMPK2	0.7625	0.7521367521367521	0.6
CMSS1	1.0	1.0	1.0
CMTM1	0.596875	0.5982905982905983	0.424
CMTM2	0.159375	0.13675213675213677	0.112
CMTM3	1.0	1.0	1.0
CMTM4	0.996875	1.0	1.0
CMTM5	0.16875	0.358974358974359	0.16
CMTM6	1.0	1.0	1.0
CMTM7	1.0	1.0	1.0
CMTM8	1.0	1.0	1.0
CMTR1	0.771875	0.6752136752136753	0.856
CMTR2	1.0	1.0	1.0
CMYA5	1.0	1.0	1.0
CNBD2	0.159375	0.17094017094017094	0.216
CNBP	1.0	1.0	1.0
CNDP1	0.325	0.41025641025641024	0.368
CNDP2	1.0	1.0	1.0
CNEP1R1	1.0	1.0	1.0
CNFN	1.0	1.0	1.0
CNGA1	0.5625	0.3076923076923077	0.24
CNGA3	0.20625	0.19658119658119658	0.272
CNGA4	0.09375	0.05982905982905983	0.16
CNGB3	0.0875	0.06837606837606838	0.128
CNIH1	1.0	1.0	1.0
CNIH2	0.33125	0.2905982905982906	0.448
CNIH3	0.81875	0.8205128205128205	0.6
CNIH4	1.0	1.0	1.0
CNKSR1	0.9625	0.9914529914529915	0.984
CNKSR2	0.503125	0.358974358974359	0.56
CNKSR3	1.0	1.0	0.992
CNN1	0.95625	0.9401709401709402	0.84
CNN2	1.0	1.0	1.0
CNN3	1.0	1.0	1.0
CNNM1	0.984375	0.9572649572649573	0.992
CNNM2	0.55	0.452991452991453	0.528
CNNM3	1.0	1.0	1.0
CNNM4	1.0	1.0	0.992
CNOT1	0.95625	0.9401709401709402	0.936
CNOT10	1.0	1.0	1.0
CNOT11	1.0	1.0	1.0
CNOT2	1.0	1.0	1.0
CNOT3	1.0	1.0	1.0
CNOT4	1.0	0.9829059829059829	0.968
CNOT6	1.0	1.0	1.0
CNOT6L	1.0	1.0	0.992
CNOT7	0.65625	0.7350427350427351	0.688
CNOT8	1.0	1.0	1.0
CNP	0.765625	0.6239316239316239	0.696
CNPPD1	1.0	1.0	1.0
CNPY2	1.0	1.0	1.0
CNPY3	1.0	1.0	1.0
CNPY4	0.984375	0.9829059829059829	0.984
CNR1	0.446875	0.49572649572649574	0.304
CNRIP1	0.996875	0.9658119658119658	0.984
CNST	1.0	1.0	1.0
CNTD1	0.621875	0.5982905982905983	0.816
CNTD2	0.846875	0.8632478632478633	0.944
CNTF	0.084375	0.1282051282051282	0.072
CNTFR	0.328125	0.27350427350427353	0.264
CNTN1	0.590625	0.41025641025641024	0.296
CNTN2	0.28125	0.1794871794871795	0.272
CNTN3	0.778125	0.7863247863247863	0.592
CNTN4	0.471875	0.7008547008547008	0.232
CNTN5	0.0375	0.03418803418803419	0.072
CNTN6	0.965625	0.9230769230769231	0.936
CNTNAP1	0.996875	0.9829059829059829	0.976
CNTNAP2	0.875	0.8888888888888888	0.888
CNTNAP3	0.259375	0.3162393162393162	0.184
CNTNAP4	0.171875	0.08547008547008547	0.256
CNTNAP5	0.54375	0.3333333333333333	0.648
CNTRL	1.0	1.0	1.0
CNTROB	0.996875	1.0	1.0
COA1	1.0	1.0	1.0
COA3	1.0	1.0	1.0
COA4	1.0	1.0	1.0
COA5	1.0	1.0	1.0
COA6	1.0	1.0	1.0
COA7	1.0	1.0	1.0
COASY	1.0	1.0	1.0
COBL	0.996875	1.0	0.984
COBLL1	1.0	1.0	1.0
COCH	0.534375	0.3333333333333333	0.368
COG1	1.0	1.0	1.0
COG2	1.0	1.0	1.0
COG3	1.0	1.0	1.0
COG4	1.0	1.0	1.0
COG5	0.990625	0.9743589743589743	0.832
COG6	1.0	1.0	1.0
COG7	1.0	1.0	1.0
COIL	1.0	1.0	1.0
COL10A1	0.9875	0.9572649572649573	0.968
COL11A1	0.903125	0.8461538461538461	0.92
COL11A2	0.209375	0.20512820512820512	0.232
COL12A1	1.0	1.0	1.0
COL13A1	0.96875	0.8888888888888888	0.928
COL14A1	1.0	1.0	0.992
COL15A1	1.0	1.0	1.0
COL16A1	1.0	1.0	1.0
COL17A1	0.903125	0.8461538461538461	0.664
COL18A1	1.0	1.0	1.0
COL18A1-AS1	0.053125	0.08547008547008547	0.096
COL19A1	0.028125	0.017094017094017096	0.024
COL1A1	1.0	1.0	1.0
COL1A2	1.0	1.0	1.0
COL20A1	0.984375	1.0	0.984
COL21A1	0.06875	0.02564102564102564	0.048
COL22A1	0.840625	0.8632478632478633	0.832
COL23A1	0.865625	0.8632478632478633	0.8
COL24A1	0.990625	0.9829059829059829	1.0
COL25A1	0.03125	0.1623931623931624	0.048
COL27A1	0.759375	0.7777777777777778	0.656
COL28A1	0.809375	0.7264957264957265	0.856
COL2A1	0.6375	0.811965811965812	0.672
COL3A1	1.0	1.0	1.0
COL4A1	1.0	1.0	1.0
COL4A2	1.0	1.0	1.0
COL4A3	0.340625	0.18803418803418803	0.232
COL4A3BP	1.0	1.0	1.0
COL4A4	0.240625	0.17094017094017094	0.088
COL4A5	0.99375	1.0	0.984
COL4A6	0.103125	0.07692307692307693	0.112
COL5A1	1.0	1.0	1.0
COL5A2	1.0	1.0	1.0
COL5A3	0.8125	0.8632478632478633	0.768
COL6A1	1.0	1.0	1.0
COL6A2	1.0	1.0	1.0
COL6A3	1.0	1.0	1.0
COL6A5	0.184375	0.28205128205128205	0.176
COL6A6	0.65625	0.46153846153846156	0.408
COL7A1	1.0	1.0	1.0
COL8A1	0.99375	0.9658119658119658	0.992
COL8A2	1.0	1.0	1.0
COL9A1	0.3125	0.6837606837606838	0.216
COL9A2	1.0	0.9914529914529915	1.0
COL9A3	0.43125	0.452991452991453	0.256
COLCA1	0.29375	0.23076923076923078	0.216
COLEC10	0.071875	0.1282051282051282	0.088
COLEC11	0.328125	0.21367521367521367	0.232
COLEC12	0.496875	0.5128205128205128	0.544
COLGALT1	1.0	1.0	1.0
COLGALT2	0.79375	0.5726495726495726	0.504
COLQ	0.98125	0.9572649572649573	0.992
COMMD1	1.0	1.0	1.0
COMMD10	1.0	1.0	1.0
COMMD3	1.0	1.0	1.0
COMMD4	1.0	1.0	1.0
COMMD5	1.0	1.0	1.0
COMMD6	1.0	1.0	1.0
COMMD7	1.0	1.0	1.0
COMMD8	1.0	1.0	1.0
COMMD9	1.0	1.0	1.0
COMP	0.990625	0.9743589743589743	0.968
COMT	1.0	1.0	0.936
COMTD1	1.0	1.0	1.0
COPA	1.0	1.0	1.0
COPB1	1.0	1.0	1.0
COPB2	1.0	1.0	1.0
COPE	1.0	1.0	1.0
COPG1	1.0	1.0	1.0
COPG2	0.975	0.9658119658119658	0.976
COPRS	1.0	1.0	1.0
COPS2	0.684375	0.7435897435897436	0.776
COPS3	1.0	1.0	1.0
COPS4	1.0	1.0	1.0
COPS5	1.0	1.0	1.0
COPS6	1.0	1.0	1.0
COPS7A	1.0	1.0	1.0
COPS7B	1.0	1.0	1.0
COPS8	1.0	1.0	1.0
COPZ1	1.0	1.0	1.0
COPZ2	1.0	1.0	1.0
COQ10A	1.0	1.0	1.0
COQ10B	1.0	1.0	1.0
COQ2	1.0	1.0	1.0
COQ3	1.0	1.0	1.0
COQ5	1.0	1.0	1.0
COQ6	1.0	1.0	1.0
COQ7	0.996875	1.0	1.0
COQ9	1.0	1.0	1.0
CORIN	0.86875	0.7264957264957265	0.72
CORO1A	1.0	1.0	1.0
CORO1B	1.0	1.0	1.0
CORO1C	1.0	1.0	1.0
CORO2A	0.984375	1.0	0.984
CORO2B	0.784375	0.7008547008547008	0.632
CORO6	0.75	0.7948717948717948	0.728
CORO7	1.0	1.0	1.0
CORT	1.0	1.0	0.968
COTL1	0.915625	0.9829059829059829	0.8
COX10	1.0	1.0	1.0
COX11	0.65625	0.6239316239316239	0.576
COX14	1.0	1.0	1.0
COX16	1.0	1.0	1.0
COX17	1.0	1.0	1.0
COX18	0.646875	0.5213675213675214	0.696
COX20	1.0	1.0	1.0
COX4I1	1.0	1.0	1.0
COX4I2	0.996875	1.0	1.0
COX5A	1.0	1.0	1.0
COX5B	1.0	1.0	1.0
COX6A1	1.0	1.0	1.0
COX6A2	0.125	0.08547008547008547	0.216
COX6B1	1.0	1.0	1.0
COX6B2	0.26875	0.23076923076923078	0.328
COX6C	1.0	1.0	1.0
COX7A1	1.0	1.0	1.0
COX7A2	1.0	1.0	1.0
COX7B	1.0	1.0	1.0
COX7B2	0.153125	0.13675213675213677	0.176
COX7C	1.0	1.0	1.0
COX8A	1.0	1.0	1.0
COX8C	0.2125	0.23076923076923078	0.264
CP	0.615625	0.48717948717948717	0.504
CPA1	0.08125	0.05128205128205128	0.072
CPA2	0.1375	0.1111111111111111	0.112
CPA3	0.959375	0.9487179487179487	0.896
CPA4	0.7375	0.6666666666666666	0.608
CPA5	0.353125	0.39316239316239315	0.192
CPA6	0.146875	0.19658119658119658	0.264
CPAMD8	0.325	0.29914529914529914	0.192
CPB1	0.784375	0.9658119658119658	0.784
CPB2	0.10625	0.17094017094017094	0.16
CPD	1.0	1.0	1.0
CPE	1.0	1.0	0.992
CPEB1	0.503125	0.358974358974359	0.232
CPEB2	1.0	1.0	1.0
CPEB3	1.0	1.0	1.0
CPEB4	0.990625	0.9914529914529915	0.952
CPED1	1.0	1.0	1.0
CPLX1	0.975	0.9572649572649573	1.0
CPLX2	0.115625	0.2905982905982906	0.176
CPLX3	0.15625	0.18803418803418803	0.256
CPLX4	0.1875	0.11965811965811966	0.24
CPM	1.0	1.0	1.0
CPN1	0.11875	0.07692307692307693	0.136
CPNE2	0.91875	0.8547008547008547	0.872
CPNE3	1.0	1.0	1.0
CPNE4	0.1375	0.23076923076923078	0.28
CPNE5	0.3625	0.2564102564102564	0.192
CPNE6	0.284375	0.23076923076923078	0.344
CPNE7	0.10625	0.1452991452991453	0.272
CPNE8	1.0	0.9914529914529915	0.968
CPNE9	0.359375	0.6495726495726496	0.28
CPO	0.059375	0.042735042735042736	0.064
CPPED1	0.540625	0.5555555555555556	0.448
CPQ	1.0	1.0	1.0
CPS1	0.965625	0.8974358974358975	0.896
CPSF1	1.0	1.0	1.0
CPSF3	1.0	1.0	1.0
CPSF3L	1.0	1.0	1.0
CPSF4	1.0	1.0	1.0
CPSF6	0.996875	1.0	1.0
CPSF7	0.490625	0.5726495726495726	0.448
CPT1A	0.921875	0.8888888888888888	0.928
CPT1B	1.0	1.0	1.0
CPT1C	0.996875	0.9743589743589743	0.984
CPT2	1.0	1.0	1.0
CPTP	1.0	1.0	1.0
CPVL	1.0	1.0	1.0
CPXCR1	0.19375	0.23076923076923078	0.432
CPXM1	0.996875	0.9829059829059829	0.984
CPXM2	1.0	1.0	1.0
CPZ	0.953125	0.8717948717948718	0.84
CR1	0.178125	0.05982905982905983	0.056
CR2	0.41875	0.1794871794871795	0.224
CRABP2	1.0	1.0	1.0
CRADD	1.0	1.0	1.0
CRAMP1L	1.0	1.0	1.0
CRAT	0.984375	0.9829059829059829	0.96
CRB1	0.06875	0.02564102564102564	0.144
CRB2	0.05	0.05982905982905983	0.072
CRB3	0.996875	1.0	1.0
CRBN	1.0	1.0	1.0
CRCP	0.19375	0.11965811965811966	0.232
CRCT1	0.36875	0.358974358974359	0.528
CREB1	1.0	1.0	1.0
CREB3	1.0	1.0	1.0
CREB3L1	0.475	0.5299145299145299	0.472
CREB3L2	1.0	1.0	1.0
CREB3L3	0.0375	0.02564102564102564	0.088
CREB3L4	0.990625	1.0	0.992
CREB5	0.715625	0.7435897435897436	0.432
CREBBP	1.0	1.0	1.0
CREBRF	1.0	1.0	1.0
CREBZF	1.0	1.0	1.0
CREG1	1.0	1.0	1.0
CREG2	0.175	0.28205128205128205	0.264
CRELD1	0.784375	0.7606837606837606	0.808
CRELD2	1.0	1.0	1.0
CREM	0.159375	0.10256410256410256	0.128
CRH	0.84375	0.905982905982906	0.816
CRHBP	0.321875	0.23076923076923078	0.408
CRHR1	1.0	1.0	1.0
CRHR2	0.04375	0.05982905982905983	0.072
CRIM1	1.0	0.9914529914529915	0.96
CRIP1	1.0	1.0	1.0
CRIP2	1.0	1.0	1.0
CRIP3	0.34375	0.4358974358974359	0.272
CRIPAK	1.0	1.0	1.0
CRIPT	1.0	1.0	1.0
CRISP1	0.0125	0.0	0.0
CRISP2	0.821875	0.8974358974358975	0.88
CRISPLD1	0.928125	0.8717948717948718	0.744
CRISPLD2	1.0	1.0	1.0
CRK	1.0	1.0	1.0
CRKL	1.0	1.0	1.0
CRLF1	0.95625	0.8717948717948718	0.904
CRLF2	0.190625	0.15384615384615385	0.192
CRLF3	1.0	1.0	1.0
CRLS1	1.0	1.0	1.0
CRMP1	0.659375	0.7863247863247863	0.552
CRNDE	0.9875	1.0	0.968
CRNKL1	1.0	1.0	1.0
CRNN	0.953125	0.9572649572649573	0.944
CROCC	1.0	1.0	1.0
CROCCP2	0.690625	0.5897435897435898	0.768
CROCCP3	0.03125	0.03418803418803419	0.048
CRTAM	0.0625	0.042735042735042736	0.112
CRTAP	1.0	1.0	1.0
CRTC2	0.99375	1.0	1.0
CRX	0.24375	0.1794871794871795	0.232
CRY1	1.0	1.0	1.0
CRY2	1.0	1.0	1.0
CRYAA	0.225	0.27350427350427353	0.224
CRYAB	1.0	1.0	1.0
CRYBA1	0.090625	0.11965811965811966	0.12
CRYBA2	0.24375	0.17094017094017094	0.48
CRYBA4	0.24375	0.26495726495726496	0.232
CRYBB1	0.315625	0.3162393162393162	0.328
CRYBB2	1.0	0.9914529914529915	0.984
CRYBB3	0.059375	0.06837606837606838	0.104
CRYBG3	0.421875	0.3333333333333333	0.248
CRYGA	0.84375	0.8461538461538461	0.84
CRYGB	0.2625	0.6495726495726496	0.304
CRYGC	0.071875	0.02564102564102564	0.12
CRYGD	0.109375	0.03418803418803419	0.16
CRYGN	0.3875	0.7008547008547008	0.28
CRYGS	1.0	1.0	1.0
CRYL1	1.0	1.0	1.0
CRYM	0.446875	0.6239316239316239	0.32
CRYM-AS1	0.73125	0.8205128205128205	0.688
CRYZ	1.0	1.0	1.0
CRYZL1	1.0	1.0	1.0
CS	1.0	1.0	1.0
CSAD	1.0	1.0	1.0
CSAG1	0.16875	0.1452991452991453	0.232
CSAG3	0.196875	0.20512820512820512	0.16
CSDC2	0.915625	0.8888888888888888	0.84
CSDE1	1.0	1.0	1.0
CSE1L	1.0	1.0	1.0
CSF1	0.33125	0.23076923076923078	0.192
CSF1R	1.0	1.0	1.0
CSF2	0.11875	0.1623931623931624	0.096
CSF2RA	1.0	0.9914529914529915	0.976
CSF2RB	0.26875	0.19658119658119658	0.152
CSF3	0.040625	0.17094017094017094	0.024
CSF3R	0.996875	1.0	1.0
CSGALNACT1	0.91875	0.8888888888888888	0.696
CSGALNACT2	1.0	1.0	0.976
CSH1	0.009375	0.02564102564102564	0.0
CSH2	0.159375	0.15384615384615385	0.152
CSHL1	0.43125	0.7008547008547008	0.32
CSK	1.0	1.0	1.0
CSMD1	0.325	0.26495726495726496	0.264
CSMD2	0.86875	0.9145299145299145	0.808
CSMD3	0.021875	0.017094017094017096	0.032
CSN1S1	0.16875	0.17094017094017094	0.096
CSN1S2AP	0.165625	0.1282051282051282	0.144
CSN2	0.11875	0.08547008547008547	0.088
CSN3	0.328125	0.23076923076923078	0.232
CSNK1A1	1.0	1.0	1.0
CSNK1A1L	0.125	0.08547008547008547	0.184
CSNK1D	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
CSNK1G1	0.975	0.9230769230769231	0.984
CSNK1G2	1.0	1.0	1.0
CSNK1G2-AS1	0.05	0.017094017094017096	0.072
CSNK1G3	1.0	1.0	0.976
CSNK2A1	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
CSPG4	1.0	1.0	1.0
CSPG4P1Y	0.009375	0.017094017094017096	0.032
CSPG5	0.6625	0.717948717948718	0.768
CSPP1	1.0	1.0	1.0
CSRNP1	1.0	1.0	1.0
CSRNP2	1.0	1.0	1.0
CSRNP3	0.871875	0.7606837606837606	0.8
CSRP1	1.0	1.0	1.0
CSRP2	1.0	1.0	1.0
CSRP2BP	0.98125	0.9914529914529915	0.992
CSRP3	0.05	0.05982905982905983	0.104
CST1	0.890625	0.905982905982906	0.848
CST11	0.0125	0.02564102564102564	0.016
CST2	0.8125	0.9401709401709402	0.784
CST3	1.0	1.0	1.0
CST4	0.309375	0.358974358974359	0.328
CST5	0.415625	0.6068376068376068	0.536
CST6	0.946875	0.9743589743589743	0.816
CST7	1.0	0.9743589743589743	1.0
CST8	0.090625	0.1282051282051282	0.128
CST9	0.99375	1.0	1.0
CST9L	0.2625	0.42735042735042733	0.472
CSTA	0.5375	0.3418803418803419	0.32
