	variance
CUBN	0.235779
CUEDC1	0
CUEDC2	0
CUL1	0
CUL2	0
CUL3	0.243734
CUL4A	0
CUL4B	0
CUL5	0
CUL7	0.00883336
CUL9	0.00177936
CUTA	0
CUTC	0
CUX1	0.0955335
CUX2	0.176198
CUZD1	0.17026
CWC22	0.250366
CWC25	0
CWC27	0
CWF19L1	0
CWF19L2	0
CWH43	0.250442
CX3CL1	0
CX3CR1	0.0123223
CXADR	0.0192241
CXCL10	0
CXCL11	0.238644
CXCL12	0
CXCL13	0.159857
CXCL14	0.00355238
CXCL16	0
CXCL17	0.200091
CXCL2	0.247398
CXCL5	0.128599
CXCL6	0.207027
CXCL8	0.0310579
CXCL9	0.010581
CXCR1	0.248133
CXCR2	0.250189
CXCR3	0.121025
CXCR4	0.00707938
CXCR5	0.248768
CXCR6	0.188279
CXXC1	0
CXXC4	0.0157859
CXXC5	0
CXorf21	0.19434
CXorf22	0.146535
CXorf23	0.123575
CXorf24	0.183759
CXorf36	0.238253
CXorf38	0
CXorf40A	0
CXorf40B	0
CXorf56	0.00531905
CXorf57	0.134737
CXorf58	0.0474242
CXorf65	0.239776
CXorf66	0.0376806
CXorf67	0.0458161
CYB561	0
CYB561A3	0
CYB561D2	0
CYB5A	0
CYB5B	0
CYB5D2	0
CYB5R1	0
CYB5R2	0.00177936
CYB5R3	0
CYB5R4	0.00177936
CYB5RL	0.209225
CYBA	0
CYBB	0
CYBRD1	0
CYC1	0
CYCS	0
CYFIP1	0
CYFIP2	0
CYGB	0
CYHR1	0.0123223
CYLC1	0.196015
CYLD	0.161988
CYMP	0.151077
CYP11A1	0.00883336
CYP11B2	0.226987
CYP17A1	0.148819
CYP19A1	0.117152
CYP1B1	0.00883336
CYP1B1-AS1	0.250189
CYP20A1	0
CYP21A2	0.0260243
CYP24A1	0.10109
CYP26A1	0.246992
CYP26B1	0.0243338
CYP26C1	0.14768
CYP27A1	0
CYP27B1	0.10109
CYP2A13	0.11974
CYP2A7	0.219984
CYP2C18	0.245114
CYP2C19	0.184676
CYP2C8	0.201677
CYP2C9	0.0662264
CYP2D6	0.20246
CYP2D7P	0.187388
CYP2E1	0.067752
CYP2F1	0.141892
CYP2J2	0.0226369
CYP2R1	0
CYP2S1	0.0425809
CYP2U1	0.0474242
CYP2W1	0.212762
CYP39A1	0.247778
CYP3A4	0.0826593
CYP3A43	0.0969323
CYP3A5	0.216796
CYP3A7	0.110571
CYP4A11	0.010581
CYP4B1	0.133522
CYP4F11	0.190043
CYP4F12	0.219359
CYP4F2	0.249177
CYP4F22	0.196015
CYP4F3	0.0585032
CYP4F8	0.249047
CYP4X1	0.00883336
CYP4Z1	0.139532
CYP4Z2P	0.206282
CYP51A1	0.00883336
CYP7A1	0.158782
CYP7B1	0.173258
CYP8B1	0.154417
CYR61	0
CYS1	0.138343
CYSLTR1	0.00177936
CYSRT1	0.0506213
CYSTM1	0
CYTH1	0
CYTH3	0.00531905
CYTIP	0.121025
CYTL1	0.239027
CYYR1	0
D2HGDH	0.249301
DAAM1	0
DAAM2	0.00707938
DAB1	0.0175081
DAB2	0
DAB2IP	0.207766
DACH1	0.180971
DACH2	0.225322
DACT1	0.0458161
DACT2	0.244851
DACT3	0
DAD1	0
DAG1	0
DAGLA	0.0192241
DAGLB	0
DAK	0
DALRD3	0.00355238
DAND5	0.247959
DAO	0.149951
DAOA	0.0767725
DAP	0
DAP3	0
DAPK1	0
DAPK3	0.00177936
DAPL1	0.250417
DAPP1	0.247778
DARS	0
DAW1	0.0360344
DAXX	0
DAZ2	0.0646945
DAZ4	0.0616115
DAZAP1	0
DAZAP2	0
DAZL	0.0458161
DBF4	0.25029
DBF4B	0.218728
DBI	0
DBIL5P2	0.0243338
DBN1	0
DBNDD1	0
DBNDD2	0.0310579
DBNL	0
DBP	0
DBR1	0.0983247
DBT	0.0310579
DBX1	0.228595
DBX2	0.115849
DCAF11	0.228595
DCAF12	0
DCAF12L1	0.105192
DCAF12L2	0.193493
DCAF13	0.232126
DCAF15	0
DCAF16	0
DCAF17	0.0585032
DCAF4	0
DCAF5	0
DCAF6	0.00531905
DCAF7	0
DCAF8	0.226439
DCAF8L1	0.0409538
DCBLD1	0.00707938
DCBLD2	0
DCC	0.138343
DCD	0.241869
DCDC1	0.0631562
DCDC2	0.241536
DCDC2B	0.0553695
DCDC5	0.178126
DCHS1	0.00355238
DCHS2	0.0393204
DCK	0
DCLK1	0
DCLK2	0.169248
DCLRE1A	0
DCN	0.00177936
DCP1A	0
DCP1B	0.00177936
DCP2	0
DCPS	0
DCST1	0.250446
DCST2	0.180029
DCSTAMP	0.226987
DCT	0.19264
DCTD	0
DCTN1	0
DCTN2	0
DCTN3	0
DCTPP1	0
DCUN1D1	0
DCUN1D2	0.00883336
DCUN1D3	0
DCUN1D4	0
DCUN1D5	0.00883336
DCX	0.184676
DCXR	0
DDA1	0
DDAH1	0
DDAH2	0.00707938
DDB1	0
DDB2	0.117152
DDC	0.239776
DDHD1	0.0474242
DDHD2	0
DDI1	0.250243
DDI2	0.249177
DDIAS	0.00531905
DDIT3	0
DDIT4	0
DDIT4L	0.0277085
DDO	0.250442
DDOST	0
DDR1	0.0646945
DDR2	0
DDRGK1	0
DDT	0
DDX1	0
DDX10	0
DDX11	0.232604
DDX11L1	0.173258
DDX17	0
DDX18	0
DDX19A	0
DDX19B	0
DDX20	0.219984
DDX21	0
DDX23	0
DDX24	0
DDX25	0.0811972
DDX26B	0.0553695
DDX27	0
DDX28	0
DDX31	0.0955335
DDX39A	0.00707938
DDX39B	0.0841152
DDX3X	0
DDX3Y	0.0277085
DDX4	0.0722908
DDX41	0
DDX42	0
DDX43	0.208499
DDX46	0
DDX47	0
DDX49	0.0537931
DDX5	0
DDX50	0
DDX51	0
DDX52	0
DDX53	0.0969323
DDX54	0
DDX55	0
DDX56	0
DDX58	0
DDX59	0
DDX6	0.137147
DDX60	0.00355238
DEAF1	0.00177936
DEC1	0.075285
DECR1	0
DECR2	0
DEDD	0
DEDD2	0
DEF6	0
DEF8	0
DEFA3	0.0360344
DEFA4	0.209225
DEFA5	0.124841
DEFA6	0.0226369
DEFB1	0.1261
DEFB103A	0.22418
DEFB103B	0.14768
DEFB104B	0.0175081
DEFB105A	0.148819
DEFB106A	0.234457
DEFB107B	0.133522
DEFB108B	0.0997107
DEFB109P1B	0.117152
DEFB109P2	0.241869
DEFB110	0.0376806
DEFB112	0.0646945
DEFB114	0.0646945
DEFB117	0.155518
DEFB118	0.180971
DEFB119	0.0209336
DEFB121	0.075285
DEFB122	0.113222
DEFB123	0.179081
DEFB124	0.249177
DEFB125	0.241869
DEFB126	0.0600605
DEFB127	0.0553695
DEFB128	0.00707938
DEFB129	0.0343819
DEFB131	0.0192241
DEFB132	0.110571
DEFB134	0.0192241
DEFB136	0.0506213
DEFB4A	0.250366
DEGS1	0
DEGS2	0.0884446
DEK	0
DENND1A	0.0327231
DENND1B	0.246103
DENND1C	0.22242
DENND2A	0.0175081
DENND2C	0.0260243
DENND2D	0
DENND3	0.0123223
DENND4A	0.0260243
DENND5A	0
DENND5B	0.0310579
DENND6A	0
DENND6B	0
DENR	0
DEPDC1B	0.236208
DEPDC4	0.246103
DEPDC5	0
DEPDC7	0.239027
DEPTOR	0
DERA	0
DERL1	0
DERL2	0
DERL3	0.156612
DES	0.21809
DESI1	0
DESI2	0
DET1	0
DEXI	0
DFFA	0
DFFB	0.00883336
DFNA5	0
DFNB31	0
DFNB59	0.121025
DGAT1	0
DGAT2	0.0537931
DGAT2L6	0.10109
DGCR14	0
DGCR2	0
DGCR6	0
DGCR6L	0
DGCR8	0
DGKA	0.00355238
DGKB	0.0569395
DGKD	0.092717
DGKE	0.250433
DGKG	0.110571
DGKH	0.22242
DGKI	0.195181
DGKK	0.0782538
DGKQ	0
DGKZ	0.0737911
DGUOK	0
DHCR24	0.00177936
DHCR7	0
DHDDS	0
DHDH	0.0277085
DHFR	0.0243338
DHH	0.246992
DHODH	0.249824
DHPS	0
DHRS1	0
DHRS11	0
DHRS12	0.00177936
DHRS13	0.00355238
DHRS2	0.245621
DHRS3	0
DHRS4	0
DHRS4L1	0
DHRS7	0
DHRS7B	0
DHRS7C	0.228595
DHRS9	0.246335
DHRSX	0
DHTKD1	0.00177936
DHX15	0
DHX16	0
DHX29	0
DHX30	0.245621
DHX32	0
DHX33	0
DHX34	0.135945
DHX35	0
DHX36	0
DHX37	0
DHX38	0
DHX40	0
DHX57	0.248768
DHX58	0
DHX8	0
DHX9	0
DIABLO	0.0140573
DIAPH1	0
DIAPH2	0
DIAPH3	0.156612
DICER1	0.0941284
DIDO1	0
DIEXF	0.182836
DIMT1	0
DIO1	0.228595
DIO2	0.0157859
DIO3	0.122303
DIP2A	0.247778
DIP2B	0
DIRAS1	0.233543
DIRAS2	0.160926
DIRAS3	0.229119
DIRC2	0
DIS3	0.0983247
DIS3L	0
DIS3L2	0
DISC1	0.0506213
DISP1	0
DISP2	0.174244
DIXDC1	0.00355238
DKC1	0
DKK1	0.250243
DKK2	0.244023
DKK3	0.229636
DKK4	0.180029
DKKL1	0.180029
DLAT	0
DLC1	0.00355238
DLD	0
DLEC1	0.243138
DLEU1	0.0123223
DLEU2L	0.183759
DLEU7	0.188279
DLG1	0.24283
DLG2	0.229119
DLG3	0.0192241
DLG4	0.0175081
DLG5	0.0616115
DLGAP1	0.0226369
DLGAP2	0.00177936
DLGAP3	0.0955335
DLGAP4	0.250243
DLGAP5	0.0123223
DLK1	0.200091
DLK2	0.228595
DLL1	0.00355238
DLL3	0.196843
DLL4	0.250128
DLST	0
DLX1	0.196015
DLX2	0.177165
DLX3	0.0646945
DLX4	0.137147
DLX5	0.124841
DLX6	0.067752
DMAP1	0
DMBT1	0.243138
DMBX1	0.209945
DMC1	0.249634
DMD	0.24283
DMGDH	0.135945
DMKN	0.0157859
DMP1	0.00177936
DMPK	0.0969323
DMRT1	0.075285
DMRT2	0.244305
DMRT3	0.141892
DMRTA1	0.185586
DMRTA2	0.182836
DMRTB1	0.210659
DMRTC1	0.244581
DMRTC1B	0.200091
DMRTC2	0.0811972
DMTF1	0
DMTN	0
DMWD	0
DMXL1	0.177165
DMXL2	0.00177936
DNA2	0
DNAAF1	0.067752
DNAAF2	0.00355238
DNAAF3	0.109236
DNAH10	0.114539
DNAH10OS	0.146535
DNAH11	0.0707843
DNAH12	0.21345
DNAH14	0.238253
DNAH17	0.0811972
DNAH2	0.10109
DNAH3	0.122303
DNAH5	0.0646945
DNAH6	0.248619
DNAH7	0.0376806
DNAH8	0.21614
DNAH9	0.0409538
DNAI1	0.225322
DNAI2	0.00355238
DNAJA1	0
DNAJA2	0
DNAJA3	0
DNAJA4	0
DNAJB1	0
DNAJB11	0
DNAJB12	0
DNAJB13	0.2236
DNAJB14	0
DNAJB2	0
DNAJB3	0.238644
DNAJB4	0.24991
DNAJB5	0.0941284
DNAJB6	0
DNAJB7	0.121025
DNAJB8	0.191781
DNAJB9	0
DNAJC1	0.0425809
DNAJC10	0
DNAJC11	0.010581
DNAJC12	0.00355238
DNAJC13	0
DNAJC14	0
DNAJC16	0.0327231
DNAJC18	0.0277085
DNAJC2	0.195181
DNAJC22	0.049026
DNAJC24	0
DNAJC27	0
DNAJC28	0.189164
DNAJC3	0
DNAJC5	0
DNAJC5B	0.0811972
DNAJC5G	0.151077
DNAJC6	0.067752
DNAJC7	0
DNAJC8	0
DNAJC9	0
DNAL1	0.0140573
DNAL4	0
DNALI1	0
DNASE1	0.067752
DNASE1L1	0.010581
DNASE1L2	0.0884446
DNASE1L3	0.204772
DNASE2B	0.207027
DND1	0.1261
DNER	0.133522
DNHD1	0.0310579
DNLZ	0
DNM1	0.123575
DNM1L	0
DNM1P46	0.0941284
DNM2	0
DNM3	0.144226
DNMBP	0.218728
DNMT1	0
DNMT3A	0.236629
DNMT3B	0.163045
DNMT3L	0.102464
DNPEP	0
DNPH1	0
DNTT	0.117152
DNTTIP1	0
DNTTIP2	0.134737
DOC2A	0.250446
DOC2B	0.250243
DOCK1	0
DOCK10	0
DOCK11	0
DOCK2	0
DOCK3	0.156612
DOCK4	0.175224
DOCK5	0.0327231
DOCK6	0
DOCK7	0
DOCK8	0.00531905
DOCK9	0.00707938
DOHH	0.0243338
DOK1	0.25029
DOK2	0.247778
DOK3	0.24991
DOK4	0.0175081
DOK5	0.243138
DOK6	0.21614
DOLK	0
DOLPP1	0
DONSON	0.0376806
DOPEY1	0
DOPEY2	0
DOT1L	0.245371
DPAGT1	0
DPCR1	0.232604
DPEP1	0.24891
DPEP3	0.212067
DPF1	0.248133
DPF2	0
DPF3	0.24656
DPH1	0.0327231
DPH2	0.132301
DPH3	0
DPH5	0
DPH7	0
DPM1	0
DPM2	0
DPM3	0
DPP10	0.0537931
DPP3	0
DPP4	0.184676
DPP6	0.075285
DPP7	0
DPP8	0
DPP9	0
DPPA2	0.165138
DPPA3	0.0277085
DPPA5	0.0782538
DPRX	0.145384
DPT	0.010581
DPY19L1	0
DPY19L2	0.232126
DPY19L2P2	0.0646945
DPY19L2P4	0.0506213
DPY19L3	0.0537931
DPY19L4	0
DPY30	0
DPYD	0.0277085
DPYS	0.16823
DPYSL2	0
DPYSL3	0
DPYSL4	0.0442017
DPYSL5	0.209225
DQX1	0.236208
DR1	0.00177936
DRAM1	0
DRAM2	0
DRAP1	0
DRC1	0.141892
DRD1	0.105192
DRD2	0.124841
DRD3	0.0870078
DRD4	0
DRD5	0.114539
DRG1	0
DRG2	0
DRGX	0.250366
DRICH1	0.155518
DROSHA	0
DRP2	0.0140573
DSC1	0.237454
DSC2	0.0692713
DSCAM	0.11845
DSCAML1	0.10109
DSCC1	0.0260243
DSCR10	0.21345
DSCR3	0
DSCR4	0.245866
DSCR8	0.134737
DSCR9	0.0722908
DSE	0.197664
DSEL	0.0811972
DSG1	0.249634
DSG2	0.00883336
DSG3	0.246103
DSG4	0.0277085
DSP	0.0157859
DSPP	0.11974
DST	0.22753
DSTN	0
DSTYK	0
DTD1	0
DTHD1	0.212762
DTL	0.0376806
DTNA	0.0327231
DTNB	0
DTNBP1	0
DTWD1	0
DTWD2	0.0600605
DTX1	0.176198
DTX2	0
DTX3	0
DTX4	0.123575
DTYMK	0
DUOX1	0.234904
DUOXA1	0.189164
DUOXA2	0.158782
DUPD1	0.171266
DUS1L	0
DUS2	0
DUS3L	0
DUS4L	0
DUSP1	0
DUSP10	0.00177936
DUSP11	0
DUSP12	0
DUSP13	0.176198
DUSP14	0
DUSP15	0.0692713
DUSP16	0
DUSP2	0.0192241
DUSP21	0.0692713
DUSP22	0
DUSP23	0
DUSP26	0
DUSP27	0.24891
DUSP28	0
DUSP3	0
DUSP4	0.092717
DUSP5	0
DUSP5P1	0.175224
DUSP6	0
DUSP7	0.20553
DUSP8	0
DUSP9	0.0662264
DUT	0
DUX4	0.18649
DVL1	0.0826593
DVL2	0
DVL3	0
DXO	0
DYDC1	0.0811972
DYM	0
DYNC1H1	0
DYNC1I1	0.226987
DYNC1I2	0
DYNC1LI1	0.171266
DYNC1LI2	0
DYNC2H1	0.00177936
DYNC2LI1	0.0123223
DYNLL1	0
DYNLL2	0
DYNLRB1	0
DYNLRB2	0.00177936
DYNLT1	0
DYNLT3	0
DYRK1A	0
DYRK1B	0
DYRK2	0
DYRK3	0.0826593
DYRK4	0
DYSF	0
DYTN	0.0692713
DYX1C1	0.171266
DZANK1	0.00355238
DZIP1	0.230146
DZIP1L	0.132301
E2F1	0.212762
E2F2	0.00355238
E2F3	0
E2F4	0
E2F5	0
E2F6	0.25029
E2F7	0.11974
E2F8	0.140715
E4F1	0
EAF1	0.0140573
EAF2	0.00355238
EAPP	0.0884446
EARS2	0
EBAG9	0.0260243
EBF1	0
EBF2	0.149951
EBF3	0.0157859
EBNA1BP2	0
EBP	0
EBPL	0
ECD	0
ECE1	0.00707938
ECE2	0.010581
ECEL1	0.25029
ECH1	0
ECHDC1	0.180971
ECHDC2	0
ECHDC3	0
ECHS1	0
ECI1	0
ECI2	0.00177936
ECM1	0.00177936
ECM2	0.00177936
ECSIT	0
ECT2	0
ECT2L	0.204772
EDA	0.240851
EDA2R	0.209945
EDAR	0.103831
EDARADD	0.235345
EDC3	0
EDC4	0
EDDM3A	0.00531905
EDDM3B	0.236629
EDEM1	0
EDEM2	0.198479
EDEM3	0.239776
EDF1	0
EDIL3	0.250366
EDN1	0
EDN2	0.175224
EDN3	0.214132
EDNRA	0
EDNRB	0.232604
EDRF1	0
EEA1	0.0293864
EED	0.0912992
EEF1A1	0
EEF1A2	0.0553695
EEF1B2	0
EEF1D	0
EEF1DP3	0.176198
EEF1E1	0
EEF1G	0
EEF2	0
EEFSEC	0.0522104
EEPD1	0.00531905
EFCAB1	0.249732
EFCAB11	0
EFCAB12	0.110571
EFCAB14	0
EFCAB2	0.0360344
EFCAB3	0.245371
EFCAB4A	0
EFCAB4B	0.0277085
EFCAB5	0.0569395
EFCAB6	0.223013
EFCAB7	0.0243338
EFCAB9	0.0955335
EFEMP1	0.00531905
EFEMP2	0
EFHB	0.250243
EFHC1	0
EFHC2	0.160926
EFHD1	0
EFHD2	0
EFNA1	0
EFNA2	0.0260243
EFNA3	0.216796
EFNA4	0
EFNA5	0.248768
EFNB1	0
EFNB2	0
EFNB3	0.0522104
EFR3A	0
EFR3B	0.0474242
EFS	0.00883336
EFTUD1	0
EFTUD2	0
EGF	0.182836
EGFEM1P	0.0474242
EGFL6	0.0737911
EGFL7	0.121025
EGFL8	0.0277085
EGFLAM	0
EGFR	0.233543
EGLN1	0.0310579
EGLN2	0.200091
EGR1	0
EGR3	0.0811972
EGR4	0.0826593
EHBP1	0
EHD1	0
EHD2	0.00355238
EHD3	0.204772
EHD4	0
EHF	0.0409538
EHHADH	0.139532
EHMT1	0.0855647
EHMT2	0
EI24	0
EID1	0.00531905
EID2	0.00177936
EID2B	0.049026
EID3	0.164094
EIF1	0
EIF1AX	0.010581
EIF1AY	0.0442017
EIF1B	0
EIF2A	0
EIF2AK1	0
EIF2AK2	0
EIF2AK3	0.0140573
EIF2B1	0
EIF2B2	0
EIF2B4	0
EIF2B5	0
EIF2D	0
EIF2S1	0
EIF2S2	0.00177936
EIF2S3	0
EIF3A	0
EIF3B	0
EIF3C	0.0226369
EIF3D	0
EIF3E	0
EIF3F	0
EIF3G	0
EIF3H	0
EIF3I	0
EIF3IP1	0.247959
EIF3J	0
EIF3K	0
EIF3L	0
EIF3M	0
EIF4A1	0
EIF4A2	0
EIF4A3	0
EIF4B	0
EIF4E	0.228595
EIF4E1B	0.242196
EIF4E2	0
EIF4E3	0
EIF4EBP1	0.00531905
EIF4EBP2	0
EIF4ENIF1	0
EIF4G1	0
EIF4G2	0
EIF4G3	0
EIF4H	0
EIF5	0.0277085
EIF5A	0
EIF5A2	0.010581
EIF5AL1	0.250243
EIF5B	0
EIF6	0
ELAC2	0
ELANE	0.198479
ELAVL1	0.00531905
ELAVL2	0.212067
ELAVL3	0.23164
ELAVL4	0.249047
ELF1	0
ELF2	0
ELF3	0.00177936
ELF4	0
ELF5	0.195181
ELFN2	0.207766
ELK1	0
ELK3	0.0969323
ELK4	0.17026
ELL2	0
ELL3	0
ELMO1	0.105192
ELMO2	0
ELMO3	0.00177936
ELMOD1	0.24991
ELMOD2	0
ELMOD3	0
ELMSAN1	0
ELN	0.0855647
ELOF1	0
ELOVL1	0
ELOVL2	0.214808
ELOVL3	0.23164
ELOVL4	0
ELOVL5	0
ELOVL6	0.00355238
ELOVL7	0.14768
ELP2	0
ELP3	0
ELP4	0
ELP5	0
ELP6	0
ELSPBP1	0.0782538
EMC1	0
EMC10	0.0826593
EMC2	0.0140573
EMC4	0
EMC6	0
EMC7	0
EMC8	0.00177936
EMC9	0
EMCN	0.0646945
EMD	0
EME1	0.121025
EME2	0.223013
EMG1	0
EMID1	0.148819
EMILIN1	0.00531905
EMILIN2	0
EMILIN3	0.1577
EML1	0.010581
EML3	0
EML4	0
EML5	0.0737911
EML6	0.0767725
EMP1	0
EMP2	0.11974
EMP3	0
EMR1	0.237454
EMR3	0.0797286
EMR4P	0.0376806
EMX1	0.231149
EMX2	0.155518
EMX2OS	0.1119
EN1	0.246992
EN2	0.226439
ENAH	0.075285
ENAM	0.0898751
ENDOD1	0.00355238
ENDOG	0
ENG	0
ENGASE	0
ENHO	0.250446
ENKD1	0
ENKUR	0.161988
ENO1	0
ENO2	0
ENO3	0
ENO4	0.164094
ENOSF1	0
ENOX1	0.238253
ENOX2	0.22182
ENPEP	0.115849
ENPP1	0
ENPP2	0.0140573
ENPP3	0.139532
ENPP4	0.010581
ENPP5	0.010581
ENPP6	0.245114
ENPP7	0.228066
ENSA	0
ENTHD1	0.228066
ENTHD2	0.0175081
ENTPD1	0
ENTPD2	0.248463
ENTPD3	0.067752
ENTPD4	0
ENTPD5	0.00355238
ENTPD6	0
ENTPD7	0.0722908
ENTPD8	0.225322
ENY2	0
EOGT	0
EOMES	0.0157859
EP300	0
EP400	0
EP400NL	0.249529
EPAS1	0
EPB41	0.240141
EPB41L1	0.210659
EPB41L2	0
EPB41L3	0
EPB41L4A	0.0537931
EPB41L4A-AS1	0
EPB41L4B	0.209945
EPB41L5	0.00883336
EPB42	0.0646945
EPC1	0
EPC2	0.0631562
EPCAM	0.0327231
EPDR1	0
EPG5	0.0123223
EPHA1	0.00355238
EPHA10	0.0157859
EPHA2	0.200091
EPHA3	0.22753
EPHA4	0.0425809
EPHA5	0.190915
EPHA6	0.0522104
EPHA7	0.0425809
EPHA8	0.207766
EPHB1	0.0553695
EPHB2	0.0474242
EPHB3	0
EPHB4	0
EPHB6	0.114539
EPHX1	0
EPHX2	0.00355238
EPHX3	0.226439
EPHX4	0.0343819
EPM2A	0.250189
EPN1	0
EPN2	0.233077
EPN3	0.0192241
EPO	0.121025
EPOR	0.0955335
EPPIN	0.158782
EPPK1	0.00355238
EPRS	0
EPS15	0
EPS15L1	0
EPS8	0
EPS8L1	0.115849
EPS8L2	0.221215
EPS8L3	0.19434
EPSTI1	0
EPT1	0
EPX	0.176198
EPYC	0.174244
EQTN	0.0553695
ERAL1	0
ERAP1	0.0442017
ERAP2	0.0140573
ERAS	0.103831
ERBB2	0.21614
ERBB2IP	0.00355238
ERBB3	0.00177936
ERBB4	0.0537931
ERC1	0.161988
ERC2	0.164094
ERCC1	0
ERCC2	0
ERCC3	0
ERCC4	0.0360344
ERCC5	0
ERCC6	0.0537931
ERCC6L	0.243734
ERCC6L2	0.00355238
ERCC8	0.0722908
ERF	0.00177936
ERG	0.146535
ERGIC1	0
ERGIC2	0
ERGIC3	0
ERH	0
ERI1	0.0722908
ERI2	0.113222
ERI3	0
ERICH1	0
ERICH3	0.236629
ERICH5	0.113222
ERICH6	0.138343
ERICH6B	0.117152
ERLIN1	0
ERLIN2	0.0175081
ERMAP	0.149951
ERMARD	0
ERMN	0.0870078
ERMP1	0
ERN1	0.249989
ERN2	0.169248
ERO1LB	0.10109
ERP27	0
ERP29	0.0192241
ERP44	0.0140573
ERRFI1	0
ESAM	0
ESCO1	0.0243338
ESCO2	0.0841152
ESD	0
ESF1	0.0192241
ESM1	0.00883336
ESPL1	0
ESPN	0.075285
ESPNL	0.248133
ESPNP	0.151077
ESR1	0.00531905
ESR2	0.200091
ESRP1	0.0243338
ESRP2	0.160926
ESRRA	0
ESRRB	0.244305
ESRRG	0.075285
ESX1	0.114539
ESYT1	0
ESYT2	0
ESYT3	0.20553
ETAA1	0.201677
ETF1	0
ETFA	0
ETFB	0
ETFDH	0
ETHE1	0.0722908
ETNK1	0.0175081
ETNK2	0.0243338
ETNPPL	0.219359
ETS1	0
ETS2	0
ETV1	0.0522104
ETV2	0.180029
ETV3	0.00355238
ETV3L	0.165138
ETV4	0.174244
ETV5	0
ETV6	0
ETV7	0.1119
EVA1A	0.0192241
EVA1B	0
EVA1C	0
EVC	0.110571
EVC2	0.0157859
EVI2A	0.00355238
EVI2B	0
EVI5L	0
EVL	0
EVPL	0.00707938
EVX1	0.249634
EVX2	0.133522
EWSR1	0
EXD1	0.135945
EXD2	0
EXD3	0.0662264
EXO1	0.221215
EXO5	0
EXOC1	0
EXOC2	0
EXOC3	0
EXOC3L1	0.24891
EXOC3L4	0.248133
EXOC4	0
EXOC5	0.221215
EXOC6	0.238644
EXOC6B	0.164094
EXOC7	0
EXOC8	0.195181
EXOG	0
EXOSC1	0
EXOSC10	0
EXOSC2	0
EXOSC3	0
EXOSC4	0
EXOSC5	0
EXOSC8	0
EXOSC9	0
EXPH5	0.00177936
EXT1	0
EXT2	0
EXTL1	0.177165
EXTL2	0
EXTL3	0
EYA1	0.0767725
EYA2	0.242196
EYA3	0.105192
EYA4	0.1261
EZH1	0.0522104
EZH2	0.00355238
EZR	0
F10	0.249418
F11	0.146535
F11R	0
F12	0
F13A1	0.00531905
F13B	0.0260243
F2RL1	0.0175081
F2RL2	0.134737
F5	0.0997107
F7	0.237045
F8	0.198479
F8A1	0
F8A2	0.198479
F9	0.238253
FA2H	0.247398
FAAH2	0.00531905
FABP1	0.0360344
FABP12	0.0243338
FABP3	0.241536
FABP4	0.0631562
FABP5	0.247591
FABP5P3	0.247778
FABP5P7	0.228066
FABP6	0.212067
FABP7	0.18649
FABP9	0.049026
FADS1	0.00177936
FADS2	0.24656
FADS3	0.225322
FADS6	0.190043
FAF1	0
FAF2	0
FAH	0
FAHD1	0
FAHD2A	0.00355238
FAIM	0.250128
FAIM2	0.185586
FAIM3	0
FAM101A	0.245371
FAM101B	0.0140573
FAM102A	0
FAM102B	0.00177936
FAM103A1	0
FAM104A	0
FAM105A	0.0553695
FAM107B	0
FAM109A	0.010581
FAM109B	0
FAM110A	0
FAM110B	0.00355238
FAM110C	0.244851
FAM111A	0
FAM114A1	0.00707938
FAM114A2	0
FAM115A	0.187388
FAM115C	0.219359
FAM117A	0.159857
FAM117B	0
FAM118A	0.0192241
FAM118B	0.0192241
FAM120A	0
FAM120AOS	0
FAM120B	0
FAM120C	0.00707938
FAM122A	0.250189
FAM122B	0
FAM122C	0.107894
FAM124A	0.133522
FAM124B	0.00355238
FAM126A	0.214132
FAM126B	0
FAM127A	0
FAM127B	0
FAM127C	0.0782538
FAM129A	0
FAM129B	0
FAM129C	0.24656
FAM131A	0
FAM131B	0.243138
FAM131C	0.163045
FAM132A	0.19264
FAM133B	0
FAM134A	0
FAM134B	0.0157859
FAM134C	0.172265
FAM135A	0.092717
FAM135B	0.163045
FAM136A	0
FAM136BP	0.237454
FAM138A	0.180971
FAM13A	0.0855647
FAM13B	0
FAM13C	0.171266
FAM149A	0.0585032
FAM150A	0.0537931
FAM150B	0.209225
FAM151A	0.0692713
FAM151B	0.230146
FAM153A	0.155518
FAM153B	0.164094
FAM153C	0.0458161
FAM154A	0.233543
FAM154B	0.179081
FAM155A	0.139532
FAM155B	0.151077
FAM156B	0.00177936
FAM159A	0.145384
FAM159B	0.0983247
FAM160A2	0
FAM160B1	0
FAM160B2	0
FAM161A	0
FAM161B	0.240499
FAM162A	0
FAM163A	0.00355238
FAM163B	0.214808
FAM166A	0.183759
FAM166B	0.250395
FAM167A	0.105192
FAM167B	0.127353
FAM168A	0
FAM168B	0
FAM169A	0.049026
FAM169B	0.0631562
FAM170A	0.0226369
FAM170B	0.0537931
FAM171A1	0
FAM171B	0.232126
FAM172A	0
FAM173A	0
FAM173B	0.152197
FAM174A	0.00177936
FAM174B	0
FAM175A	0.0474242
FAM175B	0
FAM177A1	0.00177936
FAM177B	0.179081
FAM178A	0
FAM178B	0.141892
FAM179A	0.240141
FAM179B	0.0192241
FAM180A	0.250433
FAM180B	0.138343
FAM181A	0.23164
FAM181B	0.233543
FAM182A	0.226439
FAM183A	0.0376806
FAM184A	0.0360344
FAM185A	0.00177936
