	Cluster_0	Cluster_1	Cluster_2
CBX7	1	1	1
CBX8	0.992754	0.951542	0.989848
CBY1	1	1	1
CBY3	0.289855	0.317181	0.360406
CC2D1A	1	1	1
CC2D1B	1	1	1
CC2D2A	0.768116	0.854626	0.822335
CCAR1	0.717391	0.656388	0.812183
CCAR2	0.862319	0.700441	0.609137
CCBE1	0.521739	0.60793	0.664975
CCBL1	1	1	1
CCBL2	0.623188	0.546256	0.543147
CCDC101	1	1	1
CCDC102A	1	1	1
CCDC102B	0.0869565	0.171806	0.13198
CCDC103	0.963768	0.911894	0.964467
CCDC104	1	1	1
CCDC105	0.0724638	0.061674	0.13198
CCDC106	1	1	1
CCDC107	1	1	0.989848
CCDC108	0.478261	0.118943	0.142132
CCDC109B	1	1	1
CCDC11	0.608696	0.546256	0.786802
CCDC110	0.934783	0.911894	0.959391
CCDC112	1	1	1
CCDC113	0.188406	0.303965	0.335025
CCDC114	0.355072	0.251101	0.477157
CCDC116	0.391304	0.572687	0.548223
CCDC117	1	1	1
CCDC12	1	1	1
CCDC120	1	1	1
CCDC121	0.985507	0.982379	0.949239
CCDC122	0.355072	0.599119	0.57868
CCDC124	1	1	1
CCDC125	0.652174	0.594714	0.791878
CCDC126	0.971014	0.964758	0.883249
CCDC127	1	1	1
CCDC13	0.057971	0.110132	0.137056
CCDC130	1	1	1
CCDC132	0.84058	0.837004	0.771574
CCDC134	0.956522	0.9163	0.913706
CCDC135	0.550725	0.563877	0.614213
CCDC136	0.985507	1	0.979695
CCDC137	0.782609	0.911894	0.883249
CCDC138	0.985507	0.977974	0.959391
CCDC14	1	1	1
CCDC140	1	1	1
CCDC141	0.057971	0.061674	0.106599
CCDC142	0.275362	0.136564	0.208122
CCDC144B	0.108696	0.132159	0.162437
CCDC146	1	1	1
CCDC147	0.384058	0.678414	0.639594
CCDC148	0.702899	0.568282	0.588832
CCDC149	0.985507	0.973568	1
CCDC15	1	1	0.994924
CCDC150	0.057971	0.176211	0.182741
CCDC151	0.782609	0.823789	0.893401
CCDC155	0.144928	0.145374	0.187817
CCDC157	0.615942	0.585903	0.766497
CCDC158	0.181159	0.0704846	0.0609137
CCDC162P	0.137681	0.189427	0.248731
CCDC163P	0.384058	0.475771	0.548223
CCDC167	1	1	1
CCDC169	0.173913	0.352423	0.385787
CCDC17	0.905797	0.960352	0.974619
CCDC170	0.949275	0.964758	0.984772
CCDC171	0.934783	0.964758	0.984772
CCDC173	0.898551	0.700441	0.766497
CCDC175	0.0797101	0.123348	0.0964467
CCDC176	1	1	0.994924
CCDC178	0.782609	0.92511	0.730964
CCDC18	0.673913	0.84141	0.827411
CCDC181	0.130435	0.061674	0.071066
CCDC184	0.847826	0.687225	0.527919
CCDC185	0.0942029	0.0748899	0.0964467
CCDC186	0.992754	0.84141	0.80203
CCDC22	1	1	0.994924
CCDC23	1	1	1
CCDC24	1	1	1
CCDC25	1	1	1
CCDC27	0.492754	0.409692	0.492386
CCDC28A	1	1	1
CCDC28B	1	1	1
CCDC3	1	1	1
CCDC30	0.15942	0.277533	0.299492
CCDC33	0.101449	0.242291	0.314721
CCDC34	1	0.995595	1
CCDC36	0.934783	0.60793	0.482234
CCDC37	0.057971	0.114537	0.208122
CCDC38	0.0724638	0.061674	0.0913706
CCDC42	0	0.00881057	0.00507614
CCDC47	1	0.991189	0.994924
CCDC50	1	1	1
CCDC51	1	1	1
CCDC54	0.0434783	0.0352423	0.0558376
CCDC57	0.891304	0.9163	0.974619
CCDC58	1	1	1
CCDC59	1	1	1
CCDC6	1	1	1
CCDC60	0.304348	0.387665	0.451777
CCDC61	1	1	1
CCDC62	0.797101	0.599119	0.715736
CCDC64	0.188406	0.330396	0.502538
CCDC64B	0.985507	0.982379	0.994924
CCDC65	0.231884	0.211454	0.35533
CCDC66	1	1	1
CCDC67	0.137681	0.185022	0.121827
CCDC69	0.978261	0.92511	0.84264
CCDC7	0.347826	0.339207	0.492386
CCDC70	0.724638	0.317181	0.238579
CCDC71	0.971014	0.854626	0.908629
CCDC73	0.0217391	0.0660793	0.071066
CCDC74A	0.956522	0.955947	0.994924
CCDC77	1	1	1
CCDC78	0.188406	0.185022	0.314721
CCDC8	0.833333	0.903084	0.746193
CCDC80	0.934783	0.986784	0.873096
CCDC81	0.65942	0.709251	0.588832
CCDC82	0.00724638	0.0704846	0.0812183
CCDC83	0.181159	0.0837004	0.126904
CCDC84	1	1	1
CCDC85A	0.391304	0.414097	0.35533
CCDC85C	1	0.995595	1
CCDC86	1	1	1
CCDC87	0.123188	0.110132	0.162437
CCDC88A	1	1	1
CCDC88B	0.869565	0.898678	0.893401
CCDC89	0.985507	0.938326	0.80203
CCDC9	0.855072	0.907489	0.923858
CCDC90B	1	1	1
CCDC91	0.594203	0.682819	0.80203
CCDC92	1	1	1
CCDC93	0.34058	0.502203	0.502538
CCDC94	0.992754	1	0.989848
CCDC96	0.876812	0.84141	0.959391
CCDC97	1	1	1
CCER1	0.253623	0.176211	0.243655
CCHCR1	0.57971	0.132159	0.182741
CCIN	0.478261	0.422907	0.406091
CCK	0.115942	0.114537	0.0964467
CCKBR	0.166667	0.246696	0.152284
CCL1	0.0289855	0.061674	0.0761421
CCL11	0.108696	0.14978	0.101523
CCL13	0.949275	0.929515	0.654822
CCL14	0.934783	0.982379	0.969543
CCL15	0.101449	0.162996	0.284264
CCL16	0.152174	0.207048	0.142132
CCL17	0.253623	0.537445	0.28934
CCL18	0.869565	0.625551	0.365482
CCL19	0.971014	1	0.969543
CCL2	1	1	1
CCL20	0.992754	0.955947	0.908629
CCL21	0.934783	0.982379	0.847716
CCL22	0.768116	0.894273	0.756345
CCL23	1	1	1
CCL24	0.0217391	0.0352423	0.0152284
CCL25	0.115942	0.176211	0.137056
CCL26	0.702899	0.77533	0.680203
CCL27	0.0652174	0.140969	0.152284
CCL28	0.73913	0.700441	0.426396
CCL3	0.956522	0.969163	0.939086
CCL3L1	0.84058	0.819383	0.725888
CCL4	0.057971	0.0881057	0.0913706
CCL4L1	0.949275	0.942731	0.908629
CCL5	1	1	1
CCL7	0.130435	0.171806	0.116751
CCL8	1	1	1
CCM2	0.775362	0.907489	0.715736
CCNA1	0.833333	0.903084	0.852792
CCNA2	1	1	1
CCNB1	0.971014	0.973568	1
CCNB1IP1	1	1	1
CCNB2	1	1	1
CCNB3	0.144928	0.171806	0.228426
CCNC	1	1	0.984772
CCND1	1	1	1
CCND2	1	1	1
CCND3	1	1	1
CCNDBP1	0.956522	0.960352	0.893401
CCNE1	0.891304	0.969163	0.918782
CCNE2	0.876812	0.942731	0.928934
CCNG1	1	1	1
CCNG2	0.992754	0.995595	0.959391
CCNH	1	1	1
CCNI	1	1	1
CCNI2	0.514493	0.511013	0.538071
CCNJ	0.0724638	0.0572687	0.0558376
CCNJL	0.275362	0.45815	0.28934
CCNK	1	1	1
CCNL1	1	1	1
CCNL2	0.963768	0.969163	0.898477
CCNO	1	0.977974	0.954315
CCNT1	1	1	1
CCNT2	0.963768	0.973568	0.949239
CCNY	1	1	1
CCNYL1	1	1	1
CCNYL3	0.0797101	0.0837004	0.116751
CCPG1	1	1	1
CCR1	0.934783	0.986784	0.908629
CCR2	0.057971	0.15859	0.071066
CCR3	0.0217391	0.0264317	0.0456853
CCR4	0.152174	0.273128	0.0456853
CCR5	0.0289855	0.0748899	0.0659898
CCR6	0.724638	0.907489	0.705584
CCR7	0.942029	0.977974	0.862944
CCR9	0.507246	0.171806	0.187817
CCRL2	0.833333	0.251101	0.279188
CCRN4L	1	1	1
CCS	1	1	1
CCSAP	0.536232	0.687225	0.680203
CCSER1	0.144928	0.0660793	0.0964467
CCSER2	1	1	1
CCT2	1	1	1
CCT3	1	1	1
CCT5	1	1	1
CCT6A	1	1	1
CCT6B	1	1	1
CCT6P1	0.449275	0.38326	0.35533
CCT6P3	0.992754	1	1
CCT7	1	1	1
CCT8	1	0.995595	1
CCT8L1P	0.137681	0.140969	0.213198
CCT8L2	0.0217391	0.0264317	0.0203046
CCZ1	0.985507	0.986784	0.959391
CCZ1B	1	1	1
CD101	0.376812	0.515419	0.472081
CD109	0.73913	0.828194	0.695431
CD14	1	1	1
CD151	1	1	1
CD160	0.543478	0.506608	0.304569
CD163	1	1	1
CD163L1	1	1	0.989848
CD164	0.971014	0.907489	0.918782
CD164L2	0.42029	0.511013	0.436548
CD177	0.434783	0.211454	0.228426
CD180	0.34058	0.295154	0.324873
CD19	0.717391	0.920705	0.705584
CD1B	0.507246	0.696035	0.314721
CD1C	0.949275	0.986784	0.959391
CD1E	0.521739	0.603524	0.441624
CD2	0.963768	0.995595	0.93401
CD200	0.978261	0.995595	0.908629
CD200R1	0.449275	0.740088	0.57868
CD207	0.405797	0.502203	0.42132
CD22	0.57971	0.700441	0.624365
CD226	0.152174	0.286344	0.121827
CD244	0.398551	0.427313	0.238579
CD247	1	1	1
CD248	1	1	1
CD27	0.971014	0.991189	0.878173
CD274	0.311594	0.54185	0.401015
CD276	0.855072	0.84141	0.80203
CD2AP	1	0.995595	0.979695
CD2BP2	1	1	1
CD300A	0.992754	1	0.984772
CD300E	0.195652	0.259912	0.360406
CD300LB	0.202899	0.312775	0.233503
CD302	0.173913	0.0881057	0.0862944
CD320	1	1	1
CD33	1	1	0.984772
CD34	0.913043	0.885463	0.883249
CD36	0.985507	0.995595	0.949239
CD37	1	1	0.994924
CD38	0.528986	0.837004	0.340102
CD3D	1	1	0.974619
CD3E	0.898551	0.947137	0.791878
CD3G	0.753623	0.973568	0.730964
CD4	1	1	1
CD40	0.963768	0.995595	0.913706
CD40LG	0.434783	0.651982	0.319797
CD44	1	1	1
CD46	1	1	1
CD47	1	1	1
CD48	0.985507	1	0.964467
CD5	0.782609	0.92511	0.741117
CD52	1	1	0.989848
CD53	1	1	0.989848
CD55	1	1	1
CD58	1	1	1
CD59	1	1	1
CD6	1	1	0.994924
CD63	1	1	1
CD68	1	1	1
CD69	0.92029	0.982379	0.857868
CD7	0.963768	0.995595	0.964467
CD70	0.746377	0.810573	0.64467
CD72	0.992754	1	0.979695
CD74	1	1	1
CD79A	0.92029	0.907489	0.624365
CD79B	0.942029	0.973568	0.903553
CD80	0.789855	0.753304	0.690355
CD81	1	1	1
CD82	1	1	1
CD83	1	1	1
CD84	1	1	0.984772
CD86	0.963768	0.955947	0.93401
CD8A	0.971014	0.995595	0.959391
CD8B	0.210145	0.365639	0.121827
CD9	1	1	1
CD93	1	1	1
CD97	0.971014	0.982379	0.898477
CD99	1	1	1
CD99L2	0.442029	0.511013	0.431472
CD99P1	0.398551	0.396476	0.416244
CDA	1	1	1
CDADC1	0.557971	0.625551	0.593909
CDAN1	1	1	1
CDC123	1	1	1
CDC14A	0.449275	0.603524	0.527919
CDC14B	0.855072	0.907489	0.80203
CDC16	1	1	1
CDC20	1	1	1
CDC20B	0.934783	0.929515	0.949239
CDC23	1	1	1
CDC25A	0.673913	0.709251	0.817259
CDC25B	1	1	1
CDC25C	0.913043	0.92511	0.949239
CDC26	1	1	1
CDC27	0.268116	0.348018	0.365482
CDC34	1	1	1
CDC37	1	1	1
CDC37L1	0.115942	0.0837004	0.111675
CDC40	1	1	1
CDC42	0.971014	0.947137	0.939086
CDC42BPA	0.978261	0.977974	0.964467
CDC42BPB	1	1	1
CDC42BPG	0.166667	0.198238	0.213198
CDC42EP1	1	1	0.989848
CDC42EP2	0.992754	0.995595	0.994924
CDC42EP3	0.891304	0.982379	0.741117
CDC42EP4	1	1	1
CDC42EP5	1	1	1
CDC42SE1	1	1	1
CDC42SE2	1	1	1
CDC45	1	0.991189	1
CDC5L	1	1	1
CDC6	0.543478	0.511013	0.614213
CDC7	0.985507	0.973568	0.964467
CDC73	0.710145	0.682819	0.71066
CDCA2	0.876812	0.920705	0.969543
CDCA3	0.985507	0.960352	0.984772
CDCA4	1	1	1
CDCA5	1	1	1
CDCA7	0.753623	0.991189	0.847716
CDCA7L	0.869565	0.960352	0.837563
CDCA8	1	1	1
CDCP1	0.992754	1	0.994924
CDCP2	0.00724638	0.0264317	0.035533
CDH1	1	1	1
CDH10	0.0869565	0.136564	0.121827
CDH11	1	1	1
CDH12	0.0434783	0.0881057	0.106599
CDH13	0.949275	0.964758	0.893401
CDH15	0.637681	0.709251	0.664975
CDH16	0.224638	0.422907	0.477157
CDH17	0.282609	0.242291	0.142132
CDH18	0.15942	0.0748899	0.101523
CDH19	0.0434783	0.145374	0.0406091
CDH2	1	1	1
CDH20	0.710145	0.53304	0.548223
CDH23	0.753623	0.704846	0.598985
CDH24	0.384058	0.251101	0.284264
CDH26	0.644928	0.660793	0.649746
CDH3	0.978261	1	0.974619
CDH4	0.173913	0.220264	0.111675
CDH5	1	1	1
CDH6	0.76087	0.898678	0.847716
CDH7	0.369565	0.277533	0.248731
CDH8	0.0724638	0.0220264	0.035533
CDH9	0.282609	0.550661	0.588832
CDHR1	0.862319	0.449339	0.370558
CDHR2	0.702899	0.845815	0.827411
CDHR4	0.84058	0.444934	0.446701
CDHR5	0.0289855	0.0396476	0.0406091
CDIP1	0.985507	0.995595	0.959391
CDIPT	0.833333	0.84141	0.812183
CDK1	0.985507	0.995595	0.989848
CDK10	0.992754	0.995595	0.984772
CDK11A	1	1	1
CDK12	1	1	1
CDK13	1	1	1
CDK14	0.971014	0.982379	0.928934
CDK15	0.057971	0.0440529	0.0812183
CDK16	0.391304	0.39207	0.375635
CDK17	0.92029	0.674009	0.761421
CDK18	0.615942	0.471366	0.558376
CDK19	1	1	1
CDK2	1	1	1
CDK20	1	1	1
CDK2AP2	1	1	1
CDK3	0.84058	0.9163	0.918782
CDK4	1	1	1
CDK5	1	1	1
CDK5R1	0.905797	0.955947	0.974619
CDK5R2	0.304348	0.273128	0.253807
CDK5RAP1	1	1	1
CDK5RAP2	1	1	1
CDK5RAP3	1	1	1
CDK6	1	1	0.994924
CDK7	1	1	1
CDK8	1	1	0.949239
CDK9	1	1	1
CDKAL1	0.985507	0.991189	0.949239
CDKL1	0.84058	0.911894	0.807107
CDKL2	0.188406	0.140969	0.284264
CDKL4	0.413043	0.396476	0.385787
CDKL5	0.0724638	0.132159	0.0609137
CDKN1A	0.449275	0.370044	0.350254
CDKN1B	1	1	1
CDKN1C	1	0.991189	0.989848
CDKN2A	0.746377	0.665198	0.670051
CDKN2AIP	1	1	1
CDKN2B	1	1	1
CDKN2B-AS1	0.26087	0.414097	0.456853
CDKN2C	0.681159	0.427313	0.401015
CDKN2D	0.992754	0.955947	0.964467
CDKN3	0.992754	0.995595	0.989848
CDNF	0.855072	0.920705	0.913706
CDO1	0.934783	0.977974	0.873096
CDON	0.202899	0.220264	0.375635
CDPF1	1	1	1
CDR1	0	0.0264317	0.0101523
CDR2	1	1	1
CDR2L	1	1	1
CDRT15P1	0.0362319	0.0440529	0.035533
CDRT4	0.905797	0.938326	0.944162
CDS1	1	0.995595	1
CDS2	1	1	1
CDSN	0.65942	0.563877	0.492386
CDV3	1	1	1
CDX1	0.297101	0.449339	0.243655
CDX2	0.0507246	0.132159	0.0812183
CDX4	0.456522	0.0792952	0.0964467
CDY1	0.0144928	0.0440529	0.0609137
CDY1B	0.231884	0.356828	0.335025
CDY2A	0	0.0484581	0.0609137
CDYL	0.992754	0.995595	0.964467
CDYL2	0.847826	0.801762	0.857868
CEACAM1	1	1	1
CEACAM16	0.15942	0.273128	0.360406
CEACAM19	0.862319	0.718062	0.791878
CEACAM20	0.0869565	0.061674	0.0761421
CEACAM21	0.681159	0.651982	0.64467
CEACAM3	0.289855	0.242291	0.203046
CEACAM4	0.405797	0.46696	0.48731
CEACAM5	0.673913	0.546256	0.720812
CEACAM8	0.0217391	0.0660793	0.0406091
CEBPA	1	1	1
CEBPB	1	1	1
CEBPD	1	1	1
CEBPE	0.347826	0.38326	0.350254
CEBPG	1	1	1
CEBPZ	1	1	1
CECR1	0.391304	0.528634	0.269036
CECR2	0.152174	0.23348	0.269036
CECR3	0.528986	0.132159	0.152284
CECR5	1	1	1
CECR6	0.847826	0.951542	0.903553
CECR9	0.0797101	0.189427	0.192893
CEL	1	0.977974	0.984772
CELA1	0.0289855	0.127753	0.116751
CELA2A	0.0217391	0.0484581	0.035533
CELA3A	0.0217391	0.030837	0.035533
CELA3B	0.543478	0.629956	0.837563
CELF1	1	0.995595	0.994924
CELF2	0.956522	0.969163	0.715736
CELF2-AS1	0.275362	0.259912	0.284264
CELF3	0.137681	0.101322	0.203046
CELF4	0.057971	0.0660793	0.121827
CELF5	0.210145	0.290749	0.299492
CELF6	0.963768	0.955947	0.944162
CELP	0.0507246	0.127753	0.137056
CELSR1	1	0.995595	0.989848
CELSR2	1	0.982379	1
CELSR3	0.992754	0.991189	1
CEMIP	0.92029	0.942731	0.944162
CEMP1	0.956522	0.647577	0.609137
CEND1	0.623188	0.665198	0.690355
CENPA	0.992754	0.995595	1
CENPB	1	1	1
CENPBD1	1	1	1
CENPC	0.123188	0.167401	0.142132
CENPE	0.978261	0.991189	0.994924
CENPF	1	1	1
CENPH	0.608696	0.638767	0.624365
CENPI	0.253623	0.387665	0.401015
CENPJ	1	1	0.989848
CENPK	1	0.982379	0.984772
CENPL	1	1	1
CENPM	0.985507	0.973568	0.989848
CENPN	1	1	1
CENPO	0.884058	0.951542	0.944162
CENPP	1	1	1
CENPQ	0.905797	0.872247	0.878173
CENPT	1	1	1
CENPV	1	1	1
CENPW	1	1	1
CEP104	0.76087	0.735683	0.812183
CEP112	0.949275	0.991189	0.908629
CEP120	0.775362	0.779736	0.720812
CEP128	0.652174	0.806167	0.746193
CEP131	1	1	1
CEP135	1	1	1
CEP152	0.869565	0.955947	0.954315
CEP164	1	1	1
CEP170	0.297101	0.475771	0.28934
CEP170B	0.985507	0.92511	0.989848
CEP19	0.942029	0.84141	0.807107
CEP192	0.217391	0.312775	0.365482
CEP250	1	0.986784	0.994924
CEP290	1	0.995595	1
CEP350	1	1	1
CEP41	1	1	1
CEP44	1	1	1
CEP55	1	0.995595	1
CEP57	0.978261	0.933921	0.918782
CEP57L1	0.152174	0.251101	0.208122
CEP63	0.652174	0.462555	0.472081
CEP68	1	1	1
CEP70	1	1	1
CEP72	0.768116	0.779736	0.746193
CEP76	0.615942	0.69163	0.659898
CEP83	1	1	1
CEP85	1	1	1
CEP85L	0.507246	0.735683	0.461929
CEP89	1	1	1
CEP95	1	1	1
CEPT1	1	1	1
CER1	0.00724638	0.061674	0.126904
CERCAM	1	1	1
CERK	1	1	1
CERKL	0.0144928	0.00881057	0.0253807
CERS1	0.057971	0.136564	0.121827
CERS2	1	1	1
CERS3	0.0362319	0.0352423	0.071066
CERS4	1	0.995595	1
CERS5	1	1	1
CERS6	1	1	1
CES1	0.710145	0.832599	0.593909
CES2	1	1	1
CES4A	0.978261	0.995595	0.964467
CES5A	0.0724638	0.0440529	0.106599
CETN1	0.137681	0.251101	0.269036
CETN2	1	1	1
CETN3	1	1	1
CETP	1	1	0.994924
CFB	1	1	0.994924
CFC1	0.0434783	0.0264317	0.0862944
CFC1B	0.528986	0.806167	0.837563
CFD	1	1	1
CFDP1	1	1	1
CFH	0.992754	1	0.989848
CFHR1	0.57971	0.334802	0.350254
CFHR2	0.405797	0.665198	0.639594
CFHR3	0.0144928	0.030837	0.0406091
CFHR4	0.0724638	0.0881057	0.111675
CFI	0.978261	0.938326	0.77665
CFL2	0.565217	0.696035	0.598985
CFP	0.413043	0.519824	0.299492
CFTR	0.92029	0.453744	0.456853
CGA	0.855072	0.497797	0.583756
CGB	0.355072	0.348018	0.284264
CGB1	0.123188	0.136564	0.187817
CGB2	0.0217391	0.0264317	0.071066
CGB5	0.26087	0.444934	0.497462
CGB7	0.333333	0.23348	0.208122
CGGBP1	1	1	1
CGN	1	1	1
CGNL1	1	1	1
CGREF1	0.601449	0.585903	0.51269
CGRRF1	1	1	1
CH25H	0.963768	0.991189	0.86802
CHAC1	0.507246	0.409692	0.324873
CHAC2	0.115942	0.185022	0.0862944
CHAD	0.826087	0.731278	0.86802
CHADL	0.644928	0.524229	0.670051
CHAF1A	0.942029	0.929515	0.964467
CHAF1B	1	1	1
CHAMP1	1	1	1
CHAT	0.0434783	0.0528634	0.111675
CHCHD1	1	1	1
CHCHD10	1	1	1
CHCHD2	1	1	1
CHCHD3	1	1	1
CHCHD4	1	1	1
CHCHD5	1	1	1
CHCHD6	1	1	1
CHCHD7	0.942029	0.907489	0.883249
CHD1	1	1	1
CHD1L	1	1	1
CHD2	1	1	1
CHD3	1	0.955947	0.974619
CHD4	1	1	1
CHD5	0.188406	0.229075	0.284264
CHD6	1	1	1
CHD7	1	1	0.994924
CHD8	1	1	1
CHD9	1	1	1
CHDH	0.601449	0.471366	0.736041
CHEK1	1	1	1
CHEK2	1	1	1
CHERP	1	1	1
CHFR	1	1	1
CHGA	0.268116	0.396476	0.309645
CHGB	0.304348	0.167401	0.19797
CHI3L2	0.963768	0.991189	0.883249
CHIA	0.101449	0.0528634	0.0862944
CHIC1	0.768116	0.770925	0.883249
CHIC2	1	1	1
CHID1	0.115942	0.123348	0.172589
CHKA	1	1	1
CHL1	0.210145	0.295154	0.0812183
CHM	1	1	1
CHML	1	1	0.994924
CHMP1A	1	1	1
CHMP1B	1	1	1
CHMP2A	1	1	1
CHMP2B	1	1	1
CHMP3	0.275362	0.237885	0.284264
CHMP4A	1	1	1
CHMP4B	1	1	1
CHMP4C	0.971014	0.894273	0.939086
CHMP5	1	1	1
CHMP6	1	1	1
CHMP7	0.978261	0.964758	0.984772
CHN1	1	1	1
CHN2	0.891304	0.894273	0.77665
CHODL	1	1	0.994924
CHORDC1	0.992754	0.986784	0.964467
CHPF	1	1	1
CHPF2	1	1	1
CHPT1	1	1	1
CHRD	0.942029	0.947137	0.969543
CHRDL1	0.057971	0.162996	0.0812183
CHRDL2	0.384058	0.370044	0.238579
CHRFAM7A	0.0217391	0.0176211	0.0101523
CHRM1	0.405797	0.365639	0.208122
CHRM2	0.0144928	0.0396476	0.0659898
CHRM3	0.637681	0.797357	0.700508
CHRM4	0.0434783	0.0484581	0.0406091
CHRM5	0.181159	0.110132	0.0964467
CHRNA1	0.57971	0.634361	0.604061
CHRNA10	0.355072	0.39207	0.507614
CHRNA2	0.688406	0.810573	0.817259
CHRNA4	0.23913	0.273128	0.258883
CHRNA5	0.724638	0.801762	0.680203
CHRNA6	0.971014	0.964758	0.984772
CHRNA7	0.521739	0.39207	0.284264
CHRNA9	0.224638	0.162996	0.238579
CHRNB2	0.0144928	0.0220264	0.035533
CHRNB3	0.905797	0.519824	0.456853
CHRND	0.137681	0.110132	0.0659898
CHRNE	0.543478	0.444934	0.527919
CHRNG	0.057971	0.127753	0.167513
CHST1	0.992754	0.982379	0.974619
CHST10	1	1	0.984772
CHST11	0.318841	0.154185	0.147208
CHST13	0.891304	0.92511	0.913706
CHST14	1	1	1
CHST15	1	1	1
CHST2	1	0.907489	0.817259
CHST3	1	1	1
CHST4	0.217391	0.427313	0.258883
CHST5	0.268116	0.30837	0.345178
CHST7	1	1	1
CHST8	0.601449	0.414097	0.690355
CHST9	0.434783	0.53304	0.279188
CHSY1	1	1	1
CHTF18	1	1	1
CHTF8	0.855072	0.722467	0.604061
CHTOP	1	1	1
CHURC1-FNTB	1	1	1
CIAPIN1	1	1	0.994924
CIART	0.934783	0.951542	0.954315
CIB1	1	1	1
CIB2	0.956522	0.933921	0.807107
CIB3	0.688406	0.471366	0.736041
CIB4	0.0507246	0.0440529	0.0456853
CIC	1	1	1
CIDEA	0.57971	0.400881	0.269036
CIDEB	1	1	1
CIDEC	0.789855	0.898678	0.80203
CIDECP	0.985507	0.973568	0.959391
CILP	0.985507	1	1
CILP2	0.42029	0.286344	0.213198
CINP	1	0.995595	0.979695
CIR1	1	1	1
CIRBP	1	1	1
CIRBP-AS1	0.833333	0.85022	0.873096
CIRH1A	1	1	1
CISD1	1	1	1
CISH	0.985507	0.973568	0.979695
CIT	0.00724638	0.0132159	0.0152284
CITED1	0.644928	0.621145	0.588832
CITED2	1	1	1
CITED4	1	1	1
CIZ1	0.934783	0.960352	0.974619
CKAP2	1	1	1
CKAP2L	0.971014	0.977974	0.989848
CKAP4	1	1	1
CKAP5	1	1	1
CKB	1	0.995595	0.984772
CKLF	1	1	1
CKM	0.101449	0.154185	0.116751
CKMT1A	0.942029	0.986784	0.984772
CKMT1B	0.833333	0.911894	0.888325
CKMT2	0.753623	0.885463	0.609137
CKS1B	1	1	1
CKS2	1	1	1
CLASP1	1	1	1
CLASP2	1	1	0.979695
CLASRP	1	0.986784	0.989848
CLC	0.586957	0.515419	0.365482
CLCA1	0.210145	0.0352423	0.0862944
CLCA2	0.442029	0.660793	0.380711
CLCA3P	0.130435	0.193833	0.208122
CLCA4	0.282609	0.343612	0.147208
CLCC1	1	1	1
CLCF1	1	1	1
CLCN1	0.26087	0.167401	0.106599
CLCN2	0.942029	0.854626	0.954315
CLCN3	1	1	1
CLCN5	0.369565	0.555066	0.461929
CLCN6	1	1	1
CLCN7	1	1	1
CLCNKA	0.971014	0.991189	0.984772
CLCNKB	0.253623	0.246696	0.248731
CLDN1	1	0.995595	0.989848
CLDN10	0.137681	0.237885	0.111675
CLDN11	0.985507	0.991189	0.979695
CLDN12	1	1	1
CLDN14	0	0.0176211	0.0203046
CLDN15	0.797101	0.889868	0.725888
CLDN16	0.166667	0.264317	0.279188
CLDN17	0.202899	0.220264	0.22335
CLDN18	0.688406	0.53304	0.609137
CLDN20	0.608696	0.740088	0.720812
CLDN23	1	1	1
CLDN3	1	0.986784	1
CLDN4	0.652174	0.61674	0.736041
CLDN5	1	1	0.994924
CLDN6	0.289855	0.185022	0.238579
CLDN7	1	1	1
CLDN8	0.913043	0.942731	0.832487
CLDN9	0.746377	0.660793	0.781726
CLDND1	1	1	1
CLEC10A	0.485507	0.69163	0.35533
CLEC11A	1	1	1
CLEC12A	0.471014	0.674009	0.446701
CLEC14A	1	1	1
CLEC16A	1	1	1
CLEC17A	0.166667	0.132159	0.137056
CLEC18A	0.413043	0.361233	0.248731
CLEC1A	1	1	0.969543
CLEC1B	0.0724638	0.0352423	0.0862944
CLEC2D	0.391304	0.506608	0.441624
CLEC2L	0.224638	0.180617	0.142132
CLEC3A	0.543478	0.506608	0.634518
CLEC3B	1	1	1
CLEC4A	1	1	0.994924
CLEC4C	0.217391	0.453744	0.177665
CLEC4D	0.108696	0.132159	0.106599
CLEC4E	0.253623	0.281938	0.243655
CLEC4F	0.507246	0.788546	0.568528
CLEC4G	0.268116	0.38326	0.13198
CLEC4GP1	0.224638	0.140969	0.0862944
CLEC4M	0.0144928	0.0440529	0.0609137
CLEC5A	0.978261	0.969163	0.939086
CLEC6A	0.0507246	0.0440529	0.0456853
CLEC7A	0.717391	0.770925	0.670051
CLEC9A	0.463768	0.519824	0.340102
CLECL1	0.898551	0.973568	0.791878
CLGN	0.413043	0.361233	0.532995
CLHC1	0.956522	0.885463	0.918782
CLIC1	1	1	1
CLIC3	1	1	0.989848
CLIC4	0.992754	0.995595	0.964467
CLIC5	0.884058	0.977974	0.918782
CLIC6	1	0.995595	0.989848
CLINT1	1	1	1
CLIP1	0.949275	0.797357	0.837563
CLIP2	1	1	0.989848
CLIP3	1	1	1
CLK1	1	1	1
CLK2	1	1	1
CLK2P	0.362319	0.414097	0.51269
CLK3	1	1	1
CLK4	1	1	1
CLLU1	0.00724638	0.0220264	0.0507614
CLLU1OS	0.115942	0.339207	0.111675
CLMN	0.978261	0.929515	0.959391
CLMP	0.971014	0.986784	0.959391
CLN3	1	1	1
CLN6	1	1	1
CLN8	1	0.995595	0.989848
CLNS1A	1	1	1
CLOCK	0.992754	1	1
CLP1	1	1	1
CLPB	0.492754	0.497797	0.477157
CLPP	1	1	1
CLPS	0.144928	0.140969	0.167513
